Time,Channel B,Channel C
(ms),(V),(V)

-0.49999997,-7.56897800,-3.75473100
-0.24999998,-7.76126200,-1.07007700
0.00000000,-7.43895700,0.46087170
0.24999998,-6.71163500,1.35270400
0.49999997,-5.85429100,2.23354900
0.74999995,-5.00213600,3.69124700
0.99999993,-4.18111300,5.73617400
1.24999991,-3.41197700,8.16872100
1.49999990,-2.63795600,10.68612000
1.74999988,-1.83249900,13.05579000
1.99999986,-0.95440110,15.05921000
2.24999984,-0.05005494,16.40154000
2.49999983,1.05145900,16.68417000
2.74999981,2.33488000,15.87718000
2.99999979,3.38969600,15.35283000
3.24999978,4.23666200,14.91210000
3.49999976,5.00030500,13.97876000
3.74999974,5.70717900,12.23782000
3.99999972,6.45525600,9.67891600
4.24999971,7.10993800,6.45952800
4.49999969,7.64009300,3.04114300
4.74999967,7.73348800,0.60798440
4.99999966,7.27109000,-0.66109140
5.24999964,6.51751900,-1.48944000
5.49999962,5.67085800,-2.50640900
5.74999960,4.81321000,-4.03796900
5.99999959,4.01324600,-6.13539200
6.24999957,3.26486400,-8.58930500
6.49999955,2.53235200,-11.09571000
6.74999953,1.70095200,-13.40251000
6.99999952,0.84360890,-15.25882000
7.24999950,-0.11262360,-16.43328000
7.49999948,-1.26602400,-16.51752000
7.74999947,-2.53906700,-15.69894000
7.99999945,-3.53162000,-15.28995000
8.24999943,-4.37339700,-14.70272000
8.49999941,-5.10590900,-13.66500000
8.74999940,-5.84391400,-11.87157000
8.99999938,-6.52972700,-9.27054000
9.24999936,-7.22073000,-5.94616000
9.49999935,-7.72463700,-2.59064800
9.74999933,-7.75607300,-0.34611160
9.99999931,-7.21554100,0.81797090
10.24999929,-6.41527300,1.62495400
10.49999928,-5.57349500,2.69503100
10.74999926,-4.70058600,4.38347000
10.99999924,-3.91618800,6.62739600
11.24999922,-3.15742900,9.08130800
11.49999921,-2.36753700,11.56696000
11.74999919,-1.54651400,13.86339000
11.99999917,-0.64766200,15.65682000
12.24999916,0.32383100,16.71591000
12.49999914,1.53461100,16.48517000
12.74999912,2.73501400,15.65682000
12.99999910,3.69094100,15.32108000
13.24999909,4.54828500,14.55561000
13.49999907,5.29666700,13.30790000
13.74999905,6.01361200,11.36735000
13.99999904,6.67867200,8.64119100
14.24999902,7.34891900,5.20144000
14.49999900,7.74905400,2.04492700
14.74999898,7.63490400,0.06287389
14.99999897,7.07361700,-0.97546090
15.24999895,6.23184000,-1.76230000
15.49999893,5.37449600,-2.94713700
15.74999891,4.56385000,-4.69845000
15.99999890,3.77945300,-7.00586000
16.24999888,3.01550500,-9.47015000
16.49999886,2.22561300,-11.92406000
16.74999885,1.41008400,-14.06300000
16.99999883,0.51092660,-15.78318000
17.24999881,-0.50756930,-16.71652000
17.49999879,-1.70247800,-16.34965000
17.74999878,-2.92363600,-15.53168000
17.99999876,-3.82248800,-15.23807000
18.24999874,-4.69539700,-14.43047000
18.49999873,-5.41264800,-13.16140000
18.74999871,-6.09327300,-11.16897000
18.99999869,-6.79984100,-8.11744600
19.24999867,-7.47008900,-4.63557600
19.49999866,-7.84946900,-1.61518700
19.74999864,-7.64680700,0.16725670
19.99999862,-6.96618200,1.10059800
20.24999860,-6.11402800,1.93993400
20.49999859,-5.25149500,3.21938700
20.74999857,-4.42009500,5.13856600
20.99999855,-3.61982700,7.52960500
21.24999854,-2.86656100,10.02503000
21.49999852,-2.08185800,12.46856000
21.74999850,-1.24526900,14.61848000
21.99999848,-0.29971920,16.17080000
22.24999847,0.74990840,16.81052000
22.49999845,2.00738600,16.22268000
22.74999843,3.17146900,15.49933000
22.99999841,4.01324600,15.19534000
23.24999840,4.82389200,14.32487000
23.49999838,5.55640300,12.83543000
23.74999836,6.24740600,10.50787000
23.99999835,6.97503300,7.37211600
24.24999833,7.60377200,3.84812600
24.49999831,7.82200000,1.09022100
24.74999829,7.49969500,-0.43035040
24.99999828,6.77237200,-1.25869900
25.24999826,5.94097200,-2.11878900
25.49999824,5.04212000,-3.53436700
25.74999823,4.27298300,-5.51642000
25.99999821,3.49865700,-7.90745900
26.24999819,2.71426000,-10.43462000
26.49999817,1.94512300,-12.82566000
26.74999816,1.08777900,-14.88097000
26.99999814,0.14222930,-16.30753000
27.24999812,-0.93364670,-16.69576000
27.49999810,-2.19600800,-15.98217000
27.74999809,-3.29263800,-15.39495000
27.99999807,-4.17592500,-15.08058000
28.24999805,-4.94475700,-14.15761000
28.49999804,-5.67757300,-12.56379000
28.74999802,-6.42565000,-10.03601000
28.99999800,-7.09589800,-6.86912400
29.24999798,-7.69350500,-3.34574500
