Time,Channel B,Channel C
(ms),(V),(V)

-0.49999997,-8.26944200,-8.82004600
-0.24999998,-9.66426600,-3.02038800
0.00000000,-10.08363000,-0.22036380
0.24999998,-9.62214600,0.46087170
0.49999997,-8.80417500,0.74410940
0.74999995,-7.74447500,1.11158600
0.99999993,-6.60114800,1.78244400
1.24999991,-5.43706500,3.10401700
1.49999990,-4.39873000,5.36930800
1.74999988,-3.55939400,8.33658900
1.99999986,-2.68892700,11.48273000
2.24999984,-1.79709400,14.50311000
2.49999983,-0.82163350,17.09315000
2.74999981,0.22707850,18.84446000
2.99999979,1.49615400,19.23269000
3.24999978,2.96483900,18.42510000
3.49999976,4.10816800,18.27860000
3.74999974,5.09400600,17.51312000
3.99999972,6.10120900,15.87718000
4.24999971,7.18166300,12.84642000
4.49999969,8.59785100,7.48748600
4.74999967,9.82480700,2.10780100
4.99999966,9.99267500,-0.01098767
5.24999964,9.45794100,-0.52435600
5.49999962,8.54535500,-0.81858130
5.74999960,7.48565500,-1.22756700
5.99999959,6.32157200,-2.00341800
6.24999957,5.22036400,-3.39824200
6.49999955,4.25528000,-5.85215500
6.74999953,3.40556700,-8.87254300
6.99999952,2.51373500,-11.95519000
7.24999950,1.64326700,-14.90233000
7.49999948,0.68856060,-17.35625000
7.74999947,-0.42302530,-18.97143000
7.99999945,-1.72384300,-19.08680000
8.24999943,-3.15040900,-18.29996000
8.49999941,-4.20949800,-18.14247000
8.74999940,-5.24844300,-17.31413000
8.99999938,-6.22390400,-15.58418000
9.24999936,-7.38798700,-12.09193000
9.49999935,-8.82492900,-6.55475500
9.74999933,-9.94750300,-1.54193600
9.99999931,-9.95788000,0.15687950
10.24999929,-9.34928600,0.59760710
10.49999928,-8.43669900,0.88084480
10.74999926,-7.32511300,1.32096200
10.99999924,-6.16103000,2.14931000
11.24999922,-5.05921100,3.82737100
11.49999921,-4.13624700,6.38627800
11.74999919,-3.23403700,9.46954000
11.99999917,-2.37394700,12.62605000
12.24999916,-1.46136000,15.49933000
12.49999914,-0.44439020,17.83787000
12.74999912,0.64705160,19.16982000
12.99999910,2.03149800,18.93908000
13.24999909,3.41594400,18.30973000
13.49999907,4.44390200,18.17360000
13.74999905,5.45110500,17.18777000
13.99999904,6.45769700,15.07997000
14.24999902,7.68526400,11.07374000
14.49999900,9.10084200,5.26431500
14.74999898,10.01343000,1.02734700
14.99999897,9.85654900,-0.26248320
15.24999895,9.17470400,-0.66109140
15.49999893,8.17787800,-0.92296420
15.74999891,7.08704700,-1.42656600
15.99999890,5.91258700,-2.37028400
16.24999888,4.89500700,-4.20583600
16.49999886,3.95067700,-6.85874700
16.74999885,3.10096500,-9.93163200
16.99999883,2.23049700,-13.07777000
17.24999881,1.29715500,-15.85643000
17.49999879,0.32169460,-18.02710000
17.74999878,-0.84299840,-19.14968000
17.99999876,-2.23782200,-18.69857000
18.24999874,-3.56977200,-18.16384000
18.49999873,-4.57697500,-18.01673000
18.74999871,-5.57319000,-16.95764000
18.99999869,-6.60114800,-14.57697000
19.24999867,-7.87083400,-10.36137000
19.49999866,-9.34928600,-4.42558900
19.74999864,-10.09401000,-0.67146870
19.99999862,-9.82175500,0.34550120
20.24999860,-9.07703600,0.69161270
20.49999859,-8.02771300,0.97485040
20.74999857,-6.89476300,1.54132600
20.99999855,-5.74105700,2.62117000
21.24999854,-4.71309900,4.64534200
21.49999852,-3.80051300,7.49786300
21.74999850,-2.91966800,10.63362000
21.99999848,-2.02783500,13.73764000
22.24999847,-1.11524800,16.45342000
22.49999845,-0.07691368,18.45684000
22.74999843,1.13966500,19.27481000
22.99999841,2.54547700,18.63509000
23.24999840,3.80417500,18.22610000
23.49999838,4.83213300,17.77500000
23.74999836,5.78622900,16.48517000
23.99999835,6.86668300,13.82127000
24.24999833,8.15712400,9.15456000
24.49999831,9.60444400,3.30301500
24.74999829,10.02442000,0.34550120
24.99999828,9.64656400,-0.39860820
25.24999826,8.82859200,-0.73434260
25.49999824,7.81101200,-1.07007700
25.74999823,6.64692900,-1.68843900
25.99999821,5.53473300,-2.95751400
26.24999819,4.51715300,-5.10743500
26.49999817,3.64668500,-7.99108700
26.74999816,2.78659500,-11.12685000
26.99999814,1.89476300,-14.18935000
27.24999812,0.96142110,-16.75864000
27.49999810,-0.11903310,-18.59358000
27.74999809,-1.37773200,-19.20217000
27.99999807,-2.81467500,-18.45745000
28.24999805,-3.96838000,-18.18459000
28.49999804,-4.98596000,-17.52411000
28.74999802,-6.00354100,-16.05604000
28.99999800,-7.06263000,-13.27677000
29.24999798,-8.41594400,-8.18032000
