Time,Channel B,Channel C
(ms),(V),(V)

-0.31086808,-7.92272000,-10.31925000
-0.06086810,-9.38102800,-4.33158300
0.18913188,-10.10499000,-0.66109140
0.43913186,-9.80039000,0.34550120
0.68913185,-9.07703600,0.66048100
0.93913183,-8.04907800,0.98522770
1.18913181,-6.93688200,1.59382200
1.43913179,-5.73068000,2.67366600
1.68913178,-4.68196800,4.65572000
1.93913176,-3.77975800,7.47710900
2.18913174,-2.94042200,10.65438000
2.43913173,-2.05957700,13.72726000
2.68913171,-1.10487100,16.46441000
2.93913169,-0.04578196,18.46722000
3.18913167,1.13966500,19.29557000
3.43913166,2.59797300,18.62471000
3.68913164,3.81455300,18.23648000
3.93913162,4.84251000,17.74386000
4.18913161,5.79721600,16.43267000
4.43913159,6.91917900,13.79014000
4.68913157,8.19924300,9.11305000
4.93913155,9.58369000,3.28226100
5.18913154,10.03479000,0.31436940
5.43913152,9.65694000,-0.41997310
5.68913150,8.85972400,-0.75509700
5.93913148,7.79025700,-1.12257300
6.18913147,6.63594200,-1.75192300
6.43913145,5.52435600,-2.94713700
6.68913143,4.53851800,-5.13917700
6.93913142,3.63630800,-8.02283000
7.18913140,2.76584100,-11.10609000
7.43913138,1.87400800,-14.12648000
7.68913136,0.92967890,-16.74765000
7.93913135,-0.10865580,-18.59358000
8.18913133,-1.34598900,-19.17043000
8.43913131,-2.79392000,-18.40496000
8.68913130,-3.98974500,-18.15346000
8.93913128,-4.99633700,-17.53449000
9.18913126,-5.96142100,-16.06641000
9.43913124,-7.06263000,-13.29752000
9.68913123,-8.38481200,-8.25357100
9.93913121,-9.70638500,-2.58027100
10.18913119,-10.05250000,-0.13673540
10.43913117,-9.56965000,0.49261390
10.68913116,-8.70955900,0.77585150
10.93913114,-7.65047000,1.16347200
11.18913112,-6.46502300,1.87706000
11.43913111,-5.35343600,3.27188400
11.68913109,-4.37736500,5.62080300
11.93913107,-3.47576600,8.61982600
12.18913105,-2.63643000,11.80808000
12.43913104,-1.73422100,14.78635000
12.68913102,-0.74838230,17.27139000
12.93913100,0.33207180,18.93908000
13.18913098,1.65364400,19.13808000
13.43913097,3.04907800,18.37260000
13.68913095,4.19240600,18.22610000
13.93913093,5.23074100,17.38677000
14.18913092,6.21657900,15.70932000
14.43913090,7.29703300,12.40569000
14.68913088,8.72359800,6.93138800
14.93913086,9.90904600,1.77206700
15.18913085,9.98229800,-0.09461604
15.43913083,9.36332500,-0.56647540
15.68913081,8.47149300,-0.84971310
15.93913080,7.38066100,-1.26907600
16.18913078,6.24832100,-2.07666900
16.43913076,5.16786700,-3.63936000
16.68913074,4.22353800,-6.09327300
16.93913073,3.33231600,-9.10267400
17.18913071,2.44048300,-12.28055000
17.43913069,1.57001600,-15.20632000
17.68913067,0.58356730,-17.54487000
17.93913066,-0.49627640,-19.03431000
18.18913064,-1.88133300,-19.00256000
18.43913062,-3.28653400,-18.25784000
18.68913061,-4.34623300,-18.15346000
18.93913059,-5.36381400,-17.26163000
19.18913057,-6.34965200,-15.37419000
19.43913055,-7.51373400,-11.70370000
19.68913054,-8.99279700,-5.96752500
19.93913052,-10.05250000,-1.25869900
20.18913050,-9.98962300,0.21975340
20.43913049,-9.30777600,0.60798440
20.68913047,-8.33231500,0.92235380
20.93913045,-7.23049700,1.40520100
21.18913043,-6.05603700,2.28604600
21.43913042,-5.00671500,4.01599300
21.68913040,-4.03125400,6.66951500
21.93913038,-3.16078600,9.74179000
22.18913036,-2.29031800,12.91967000
22.43913035,-1.37773200,15.77219000
22.68913033,-0.34977410,18.01612000
22.93913031,0.78317670,19.23269000
23.18913030,2.16762300,18.84446000
23.43913028,3.53131500,18.24686000
23.68913026,4.54889500,18.06861000
23.93913024,5.52435600,17.01990000
24.18913023,6.55231300,14.75461000
24.43913021,7.80063500,10.60188000
24.68913019,9.23757700,4.75033600
24.93913018,10.04517000,0.79660600
25.18913016,9.83518500,-0.32535710
25.43913014,9.08008800,-0.62934930
25.68913012,8.10462700,-0.95470640
25.93913011,6.99304100,-1.47906200
26.18913009,5.86009000,-2.53815200
26.43913007,4.80039100,-4.42558900
26.68913005,3.84629500,-7.18410400
26.93913004,3.01733600,-10.27774000
27.18913002,2.15724600,-13.33964000
27.43913000,1.23428200,-16.09755000
27.68912999,0.21670130,-18.15346000
27.93912997,-0.98950060,-19.16005000
28.18912995,-2.42644400,-18.60396000
28.43912993,-3.69551900,-18.16384000
28.68912992,-4.67159100,-17.87022000
28.93912990,-5.68856000,-16.71652000
29.18912988,-6.72750600,-14.19973000
29.43912987,-7.96483900,-9.83701600
