Time,Channel B,Channel C
(ms),(V),(V)

-0.49999997,-6.60755700,-2.12031500
-0.24999998,-6.79465200,-1.32065700
0.00000000,-6.91429600,-0.66109140
0.24999998,-6.90391900,-0.19381030
0.49999997,-6.86210400,0.14375530
0.74999995,-6.74795500,0.37205470
0.99999993,-6.58161400,0.55396160
1.24999991,-6.35300900,0.71480890
1.49999990,-6.07770700,0.83414720
1.74999988,-5.78653400,1.07312900
1.99999986,-5.46972300,1.32218300
2.24999984,-5.16817200,1.65456000
2.49999983,-4.85136100,2.04920000
2.74999981,-4.56049300,2.54761300
2.99999979,-4.20186800,3.11897200
3.24999978,-3.87956300,3.72115700
3.49999976,-3.53680900,4.38591100
3.74999974,-3.16261700,4.99847400
3.99999972,-2.82474700,5.68398200
4.24999971,-2.38310300,6.35392500
4.49999969,-2.00921800,6.97686500
4.74999967,-1.60389400,7.54303500
4.99999966,-1.15706300,8.02069400
5.24999964,-0.67360510,8.34269300
5.49999962,-0.17488710,8.42571100
5.74999960,0.38121110,8.30606700
5.99999959,0.98919550,7.93248700
6.24999957,1.59687500,7.48046600
6.49999955,2.15297300,7.25216700
6.74999953,2.61537100,7.13282900
6.99999952,3.06220200,7.08063700
7.24999950,3.46233700,7.05469400
7.49999948,3.83652800,6.97686500
7.74999947,4.23147300,6.77450800
7.99999945,4.58460500,6.54590400
8.24999943,4.93285300,6.17201800
8.49999941,5.28110100,5.65285100
8.74999940,5.62904400,4.97253100
8.99999938,5.96691500,4.20400400
9.24999936,6.26816000,3.32132800
9.49999935,6.53857900,2.42308600
9.74999933,6.76718300,1.58191900
9.99999931,6.90208800,0.85490170
10.24999929,6.93840800,0.36686610
10.49999928,6.90727600,-0.04852887
10.74999926,6.81388100,-0.31345380
10.99999924,6.64235100,-0.49505560
11.24999922,6.43450100,-0.61439380
11.49999921,6.15401000,-0.81705530
11.74999919,5.86283700,-0.97790250
11.99999917,5.58234600,-1.24801600
12.24999916,5.28629000,-1.52850700
12.49999914,4.93285300,-1.95427900
12.74999912,4.62123100,-2.41637200
12.99999910,4.31449100,-2.91478400
13.24999909,3.97692600,-3.53772400
13.49999907,3.64424400,-4.13502600
13.74999905,3.29080700,-4.79459100
13.99999904,2.93767500,-5.46422900
14.24999902,2.55829600,-6.09785100
14.49999900,2.14778400,-6.74673400
14.74999898,1.74765000,-7.33365900
14.99999897,1.29562900,-7.80612900
15.24999895,0.84360890,-8.16963800
15.49999893,0.37602250,-8.33048400
15.74999891,-0.18526430,-8.28897600
15.99999890,-0.74655110,-7.97216500
16.24999888,-1.39604400,-7.56195800
16.49999886,-1.94146000,-7.26101800
16.74999885,-2.44048300,-7.10505400
16.99999883,-2.90807000,-7.03241300
17.24999881,-3.30301500,-7.00128200
17.49999879,-3.70833800,-6.96496200
17.74999878,-4.04590400,-6.82456400
17.99999876,-4.43566100,-6.59107500
18.24999874,-4.79947500,-6.29501900
18.49999873,-5.14222900,-5.82254900
18.74999871,-5.48010000,-5.25668400
18.99999869,-5.82834800,-4.51410100
19.24999867,-6.12440500,-3.69368800
19.49999866,-6.42046100,-2.81620100
19.74999864,-6.66463200,-1.94390200
19.99999862,-6.83616200,-1.15981000
20.24999860,-6.90910800,-0.55731900
20.49999859,-6.90910800,-0.11598100
20.74999857,-6.87248200,0.19564150
20.99999855,-6.73238900,0.40837500
21.24999854,-6.49859600,0.57471620
21.49999852,-6.25961400,0.73556340
21.74999850,-6.00995000,0.90678790
21.99999848,-5.71389300,1.11982700
22.24999847,-5.42302500,1.41069500
22.49999845,-5.11109700,1.75833200
22.74999843,-4.78909800,2.19478700
22.99999841,-4.46160400,2.69320000
23.24999840,-4.13441600,3.25387600
23.49999838,-3.79135600,3.86155500
23.74999836,-3.42754200,4.51043800
23.99999835,-3.09516500,5.18038100
24.24999833,-2.73654000,5.83445200
24.49999831,-2.34159400,6.50958300
24.74999829,-1.93108300,7.09650800
24.99999828,-1.52057100,7.64680700
25.24999826,-1.05298500,8.09333400
25.49999824,-0.54907820,8.36863600
25.74999823,-0.01892321,8.45165400
25.99999821,0.53686970,8.26974700
26.24999819,1.16042000,7.81284300
26.49999817,1.74246100,7.39744900
26.74999816,2.25155700,7.22103500
26.99999814,2.72982500,7.14839500
27.24999812,3.17146900,7.07026000
27.49999810,3.56122600,7.02356200
27.74999809,3.96654900,6.93016700
27.99999807,4.31449100,6.76413100
28.24999805,4.67311700,6.47845200
28.49999804,5.01068300,6.05786800
28.74999802,5.36411900,5.49200300
28.99999800,5.69680100,4.81168400
29.24999798,6.03955600,3.99645900
