Time,Channel B,Channel C
(ms),(V),(V)

-0.49999997,-6.75833200,-1.64265700
-0.24999998,-6.86729300,-0.89488460
0.00000000,-6.94542800,-0.35496280
0.24999998,-6.89873000,0.01892321
0.49999997,-6.79984100,0.29941400
0.74999995,-6.66463200,0.48620440
0.99999993,-6.41008400,0.62660240
1.24999991,-6.15034800,0.77188380
1.49999990,-5.89061200,0.99529970
1.74999988,-5.60462700,1.21841000
1.99999986,-5.27225000,1.54041000
2.24999984,-4.94994500,1.91948500
2.49999983,-4.63313400,2.38676600
2.74999981,-4.31082900,2.94225400
2.99999979,-4.00439500,3.50323500
3.24999978,-3.64058100,4.12098600
3.49999976,-3.28226100,4.76498600
3.74999974,-2.94957900,5.40349100
3.99999972,-2.58057600,6.08900000
4.24999971,-2.20119600,6.75894300
4.49999969,-1.75436400,7.35593900
4.74999967,-1.33866400,7.86991800
4.99999966,-0.86588940,8.23861500
5.24999964,-0.34641680,8.43090000
5.49999962,0.17336100,8.39976800
5.74999960,0.78653400,8.07257900
5.99999959,1.42046100,7.62605300
6.24999957,1.99700900,7.32480800
6.49999955,2.45940700,7.20028100
6.74999953,2.93248700,7.14839500
6.99999952,3.34299800,7.09650800
7.24999950,3.73763900,6.97167600
7.49999948,4.10664100,6.83158300
7.74999947,4.45488900,6.62373300
7.99999945,4.82908100,6.31241600
8.24999943,5.17702300,5.83445200
8.49999941,5.49414000,5.22189000
8.74999940,5.81614000,4.47930700
8.99999938,6.14882200,3.64851700
9.24999936,6.44487900,2.73470900
9.49999935,6.70461500,1.87797600
9.74999933,6.88133300,1.11463800
9.99999931,6.92803000,0.51214750
10.24999929,6.91765400,0.07080942
10.49999928,6.89171000,-0.23531930
10.74999926,6.69942600,-0.45354660
10.99999924,6.49676500,-0.57288490
11.24999922,6.26816000,-0.71328290
11.49999921,5.99285800,-0.91563910
11.74999919,5.69680100,-1.12867800
11.99999917,5.40043900,-1.41405200
12.24999916,5.03693100,-1.77756100
12.49999914,4.75094600,-2.25521900
12.74999912,4.41856900,-2.76431400
12.99999910,4.08588700,-3.33536800
13.24999909,3.73763900,-3.94274200
13.49999907,3.40526200,-4.58674100
13.74999905,3.06739100,-5.22555300
13.99999904,2.67763400,-5.86405800
14.24999902,2.27261600,-6.54956600
14.49999900,1.87767100,-7.16212900
14.74999898,1.47753600,-7.67641300
14.99999897,0.99957270,-8.09180800
15.24999895,0.54205830,-8.32529600
15.49999893,0.01739714,-8.35123900
15.74999891,-0.54907820,-8.12812800
15.99999890,-1.17262900,-7.69716700
16.24999888,-1.79617900,-7.29215000
16.49999886,-2.26895400,-7.14656300
16.74999885,-2.77286100,-7.07392300
16.99999883,-3.18856000,-6.99090400
17.24999881,-3.57831800,-6.95458400
17.49999879,-3.93694300,-6.84562300
17.74999878,-4.29007400,-6.68447100
17.99999876,-4.65907700,-6.37803700
18.24999874,-5.02289100,-5.97820800
18.49999873,-5.35526800,-5.43828600
18.74999871,-5.67757300,-4.77353200
18.99999869,-6.00995000,-3.97936700
19.24999867,-6.29593500,-3.13270700
19.49999866,-6.57123700,-2.25521900
19.74999864,-6.75833200,-1.42961800
19.99999862,-6.89354200,-0.74960320
20.24999860,-6.92467300,-0.26645100
20.49999859,-6.88804800,0.09156391
20.74999857,-6.78946400,0.37205470
20.99999855,-6.57123700,0.51733610
21.24999854,-6.35819800,0.66292270
21.49999852,-6.11921600,0.85490170
21.74999850,-5.84910200,1.04199700
21.99999848,-5.52160900,1.30142800
22.24999847,-5.23592900,1.61824000
22.49999845,-4.88768100,2.03882300
22.74999843,-4.56049300,2.49572700
22.99999841,-4.24337700,3.05670900
23.24999840,-3.92656600,3.63813900
23.49999838,-3.55756300,4.27695000
23.74999836,-3.19893800,4.91545600
23.99999835,-2.85099500,5.58021000
24.24999833,-2.47680400,6.24984700
24.49999831,-2.08185800,6.91979000
24.74999829,-1.65059200,7.46490000
24.99999828,-1.20894900,7.96880700
25.24999826,-0.73617390,8.28531300
25.49999824,-0.23196190,8.43608900
25.74999823,0.32383100,8.32193900
25.99999821,0.93700400,7.98437300
26.24999819,1.53980000,7.54303500
26.49999817,2.09589800,7.30405300
26.74999816,2.58423900,7.15877200
26.99999814,3.03625900,7.08063700
27.24999812,3.42601600,7.03912800
27.49999810,3.85209400,6.97686500
27.74999809,4.18477600,6.80045200
27.99999807,4.54828500,6.57184700
28.24999805,4.89653300,6.19277200
28.49999804,5.26553500,5.70473700
28.74999802,5.57715800,5.05585400
28.99999800,5.91502900,4.28732700
29.24999798,6.22665100,3.43578300
