Time,Channel B,Channel C
(ms),(V),(V)

-0.44187142,-10.05250000,-19.13075000
-0.19187144,-10.70260000,-0.61958250
0.05812854,-10.53473000,0.18770600
0.30812853,-10.46148000,0.29147850
0.55812851,-8.34269300,1.64662400
0.80812849,-5.48956200,3.96319100
1.05812848,-3.31827600,11.07160000
1.30812846,-1.68172400,20.67971000
1.55812844,-0.00366256,29.68807000
1.80812842,2.14686800,35.80607000
2.05812841,5.02075400,37.42064000
2.30812839,7.37028500,38.15010000
2.55812837,7.33915300,11.74918000
2.80812835,7.37028500,3.57251900
3.05812834,7.37028500,0.76150650
3.30812832,7.31778800,0.03204737
3.55812830,7.25491400,-0.12513730
3.80812829,7.12916600,-0.25485290
4.05812827,7.02417300,-0.33268220
4.30812825,5.27225000,-3.92656600
4.55812823,3.34269300,-10.72213000
4.80812822,1.81113400,-19.00104000
5.05812820,0.26919790,-26.55201000
5.30812818,-1.55597600,-31.57734000
5.55812817,-3.92687100,-32.20150000
5.80812815,-5.73068000,-32.77530000
6.05812813,-7.89158800,-27.74997000
6.30812811,-10.73434000,-4.94139900
6.55812810,-10.66048000,0.03204737
6.80812808,-10.62935000,0.18770600
7.05812806,-10.01038000,0.76150650
7.30812804,-7.10474900,2.27078500
7.55812803,-4.42986200,6.38505600
7.80812801,-2.61567600,15.13399000
8.05812799,-0.98950060,24.61085000
8.30812798,0.83567330,32.68221000
8.55812796,3.29019600,36.77054000
8.80812794,6.03833500,38.43700000
9.05812792,7.35990700,23.15194000
9.30812791,7.44353500,7.34800400
9.55812789,7.40202700,1.88011200
9.80812787,7.40202700,0.26553540
10.05812786,7.35990700,0.03204737
10.30812784,7.23415900,-0.22890980
10.55812782,7.12916600,-0.28079600
10.80812780,6.60481000,-1.47875700
11.05812779,4.38102800,-6.26907600
11.30812777,2.68160200,-14.02759000
11.55812775,1.18178500,-22.30802000
11.80812773,-0.39189350,-29.05170000
12.05812772,-2.45818600,-32.33274000
12.30812770,-4.83945800,-32.17556000
12.55812768,-6.60114800,-31.10884000
12.80812767,-9.29740000,-22.28208000
13.05812765,-10.62935000,-1.16591400
13.30812763,-10.51398000,0.13581980
13.55812761,-10.38823000,0.26553540
13.80812760,-8.76205500,1.43755300
14.05812758,-5.91930200,3.33903100
14.30812756,-3.62226800,9.71798300
14.55812755,-1.94420700,19.03919000
14.80812753,-0.27652300,28.33445000
15.05812751,1.73788300,35.07813000
15.30812749,4.53851800,37.21310000
15.55812748,6.88804800,39.08711000
15.80812746,7.31778800,14.48236000
16.05812744,7.38066100,4.48358000
16.30812742,7.35990700,0.94310830
16.55812741,7.38066100,0.26553540
16.80812739,7.30741000,-0.12513730
17.05812737,7.19204000,-0.28079600
17.30812736,7.08704700,-0.25485290
17.55812734,5.66048100,-3.24899300
17.80812732,3.57343400,-9.31510200
18.05812730,2.07300700,-17.56959000
18.30812729,0.53107070,-25.32810000
18.55812727,-1.18911000,-30.97760000
18.80812725,-3.47576600,-32.30680000
19.05812723,-5.47918400,-32.74936000
19.30812722,-7.47222600,-29.41643000
19.55812720,-11.23733000,-12.72586000
19.80812718,-10.65010000,-0.25485290
20.05812717,-10.57685000,0.26553540
20.30812715,-10.23074000,0.63026490
20.55812713,-7.60835100,1.98388500
20.80812711,-4.87059000,5.29086800
21.05812710,-2.93004500,13.38817000
21.30812708,-1.29349300,23.04816000
21.55812706,0.46819680,31.53614000
21.80812705,2.80734900,36.53553000
22.05812703,5.65010400,37.91509000
22.30812701,7.24453600,24.84434000
22.55812699,7.39164900,9.50891200
22.80812698,7.37028500,2.27078500
23.05812696,7.37028500,0.57837870
23.30812694,7.32816500,0.05799048
23.55812692,7.22378200,-0.28079600
23.80812691,7.10841200,-0.22890980
24.05812689,6.81418600,-1.03619800
24.30812687,4.69539700,-5.30612900
24.55812686,2.91234300,-12.72586000
24.80812684,1.41252600,-20.98034000
25.05812682,-0.11903310,-28.08875000
25.30812680,-2.09070900,-32.12367000
25.55812679,-4.51410100,-32.09773000
25.80812677,-6.19216200,-31.96801000
26.05812675,-8.69918200,-24.52081000
26.30812674,-10.71298000,-2.23415900
26.55812672,-10.69222000,0.08393358
26.80812670,-10.60798000,0.29147850
27.05812668,-9.25528000,1.25595200
27.30812667,-6.45464500,2.84305900
27.55812665,-3.96838000,8.23312200
27.80812663,-2.23782200,17.42461000
28.05812661,-0.55976070,26.79770000
28.30812660,1.33927500,34.21896000
28.55812658,4.04529300,37.00403000
28.80812656,6.51019400,39.32212000
29.05812655,7.37028500,18.51880000
29.30812653,7.41240400,4.92613800
