Time,Channel B,Channel C
(ms),(V),(V)

-0.47627928,-8.85667200,-20.95440000
-0.22627930,-11.70980000,-1.29562900
0.02372068,-11.59443000,0.13581980
0.27372067,-10.53473000,0.94310830
0.52372065,-7.84946900,1.82822600
0.77372063,-5.09095300,4.66670800
1.02372061,-3.10828900,12.29551000
1.27372060,-1.46136000,21.74643000
1.52372058,0.21670130,30.41753000
1.77372056,2.39836400,36.01514000
2.02372054,5.29361500,37.36876000
2.27372053,7.66389900,36.74460000
2.52372051,7.14992000,10.75876000
2.77372049,7.14992000,3.31308700
3.02372048,7.18166300,0.91716520
3.27372046,7.13954400,0.10987670
3.52372044,7.05591500,-0.17702360
3.77372042,6.94054500,-0.22890980
4.02372041,6.84592800,-0.33268220
4.27372039,5.13612500,-4.05628100
4.52372037,3.30057400,-10.66872000
4.77372035,1.79038000,-18.66225000
5.02372034,0.35282630,-25.90038000
5.27372032,-1.38810900,-30.58845000
5.52372030,-3.66438800,-31.08290000
5.77372029,-5.44744200,-31.34233000
6.02372027,-7.25186200,-27.41118000
6.27372025,-10.61897000,-12.98681000
6.52372023,-11.75131000,-0.20296670
6.77372022,-11.61519000,0.37083380
7.02372020,-9.49639800,1.25595200
7.27372018,-6.70614100,2.53174200
7.52372017,-4.15761200,7.29611800
7.77372015,-2.42644400,16.17476000
8.02372013,-0.81125620,25.57380000
8.27372011,1.03467200,33.30637000
8.52372010,3.59418900,36.79648000
8.77372008,6.17445900,38.59266000
9.02372006,7.16090800,21.01697000
9.27372004,7.18166300,6.46288600
9.52372003,7.17128600,1.98388500
9.77372001,7.20241700,0.31894760
10.02371999,7.10841200,0.03204737
10.27371998,7.00341800,-0.17702360
10.52371996,6.89842500,-0.33268220
10.77371994,6.38444600,-1.53064300
11.02371992,4.28641200,-6.37284800
11.27371991,2.62910500,-13.94976000
11.52371989,1.20253900,-21.89141000
11.77371987,-0.32901970,-28.29630000
12.02371986,-2.27994100,-31.34233000
12.27371984,-4.58735200,-30.95165000
12.52371982,-6.16103000,-30.01465000
12.77371980,-8.40556700,-22.85435000
13.02371979,-12.33915000,-4.42101100
13.27371977,-11.72018000,0.13581980
13.52371975,-10.96508000,0.91716520
13.77371973,-8.32132800,1.62068100
14.02371972,-5.52069300,3.93724800
14.27371970,-3.39152700,10.81065000
14.52371968,-1.70308900,20.18374000
14.77371967,-0.04578196,29.21957000
15.02371965,1.99975600,35.46881000
15.27371963,4.84251000,37.08186000
15.52371961,7.14992000,38.22793000
15.77371960,7.20241700,12.50305000
16.02371958,7.21279400,4.22414800
16.27371956,7.25491400,0.96905140
16.52371955,7.19204000,0.18770600
16.77371953,7.12916600,-0.15108050
17.02371951,7.02417300,-0.30673910
17.27371949,6.88804800,-0.28079600
17.52371948,5.53473300,-3.27493600
17.77371946,3.59418900,-9.26321600
18.02371944,2.05225300,-17.20486000
18.27371942,0.58356730,-24.67800000
18.52371941,-1.08411700,-30.06654000
18.77371939,-3.25540200,-31.23855000
19.02371937,-5.23745600,-31.21261000
19.27371936,-6.96862400,-28.37413000
19.52371934,-9.77963600,-16.76230000
19.77371932,-11.67806000,-0.48834090
20.02371930,-11.57307000,0.29147850
20.27371929,-9.89500600,1.09876700
20.52371927,-7.14686800,2.19295600
20.77371925,-4.56659700,6.17598600
21.02371924,-2.68892700,14.61207000
21.27371922,-1.07373900,24.14235000
21.52371920,0.69893780,32.29154000
21.77371918,3.11195200,36.50958000
22.02371917,5.89122200,38.04633000
22.27371915,7.08704700,22.76279000
22.52371913,7.13954400,8.44219200
22.77371911,7.17128600,2.27078500
23.02371910,7.14992000,0.52649250
23.27371908,7.10841200,0.13581980
23.52371906,7.03455000,-0.20296670
23.77371905,6.94054500,-0.25485290
24.02371903,6.65730700,-1.03619800
24.27371901,4.65388800,-5.35801500
24.52371899,2.89158800,-12.54426000
24.77371898,1.45464500,-20.61561000
25.02371896,-0.08729093,-27.35930000
25.27371894,-1.92284200,-31.10884000
25.52371892,-4.22048600,-30.89977000
25.77371891,-5.83567300,-30.79600000
26.02371889,-7.89158800,-24.85960000
26.27371887,-11.80381000,-7.93553900
26.52371886,-11.78305000,0.08393358
26.77371884,-11.30082000,0.55243560
27.02371882,-8.79379700,1.46349600
27.27371880,-6.00354100,3.25967500
27.52371879,-3.69551900,9.24948100
27.77371877,-2.04920000,18.54474000
28.02371875,-0.37052860,27.73471000
28.27371874,1.58039300,34.66152000
28.52371872,4.36027300,36.92620000
28.77371870,6.65730700,39.03522000
29.02371868,7.14992000,15.81003000
29.27371867,7.17128600,4.82236600
