Time,Channel B,Channel C
(ms),(V),(V)

-0.49336169,-8.22732300,-23.27097000
-0.24336171,-12.14992000,-5.93028900
0.00663828,-12.20242000,0.16176290
0.25663826,-10.95471000,0.86527900
0.50663824,-8.34269300,1.59473800
0.75663822,-5.54205800,3.88536200
1.00663821,-3.39152700,10.75876000
1.25663819,-1.78671700,20.15779000
1.50663817,-0.08729093,29.11580000
1.75663816,1.96862400,35.46881000
2.00663814,4.84251000,37.21310000
2.25663812,7.14992000,38.41106000
2.50663810,7.16090800,12.52900000
2.75663809,7.20241700,4.25009200
3.00663807,7.19204000,0.91716520
3.25663805,7.20241700,0.18770600
3.50663804,7.08704700,-0.12513730
3.75663802,6.97167600,-0.28079600
4.00663800,6.84592800,-0.33268220
4.25663798,5.57685300,-3.09333400
4.50663797,3.61494300,-9.10755700
4.75663795,2.09437200,-17.02173000
5.00663793,0.61530950,-24.52081000
5.25663791,-0.99987790,-29.91088000
5.50663790,-3.18154100,-31.16072000
5.75663788,-5.19594700,-31.05695000
6.00663786,-6.88438500,-28.32224000
6.25663785,-9.49639800,-17.51770000
6.50663783,-12.23416000,-0.59363940
6.75663781,-12.04554000,0.42272000
7.00663779,-9.92674800,1.09876700
7.25663778,-7.16762300,2.19295600
7.50663776,-4.52447800,6.20192900
7.75663774,-2.66817200,14.61207000
8.00663773,-1.06275200,24.19424000
8.25663771,0.72030280,32.34343000
8.50663769,3.13270700,36.71865000
8.75663767,5.84971300,38.07227000
9.00663766,7.19204000,23.10005000
9.25663764,7.23415900,8.33689400
9.50663762,7.23415900,2.19295600
9.75663760,7.23415900,0.44866320
10.00663759,7.17128600,0.05799048
10.25663757,7.09742400,-0.22890980
10.50663755,7.00341800,-0.30673910
10.75663754,6.77267700,-0.90495660
11.00663752,4.72713900,-5.12300100
11.25663750,2.95446200,-12.23141000
11.50663748,1.50714200,-20.22494000
11.75663747,0.01709193,-27.04645000
12.00663745,-1.78671700,-30.97760000
12.25663743,-4.13624700,-30.82194000
12.50663742,-5.69954800,-30.79600000
12.75663740,-7.67122500,-25.30216000
13.00663738,-11.33195000,-9.34104500
13.25663736,-12.12917000,0.00610426
13.50663735,-11.40520000,0.76150650
13.75663733,-8.81455200,1.41161000
14.00663731,-6.01391700,3.28714400
14.25663729,-3.66438800,9.24948100
14.50663728,-2.01745800,18.64852000
14.75663726,-0.38090590,27.78659000
15.00663724,1.60114800,34.73935000
15.25663723,4.32853100,37.05592000
15.50663721,6.67806100,39.11305000
15.75663719,7.16090800,15.65438000
16.00663717,7.16090800,4.82236600
16.25663716,7.20241700,1.25595200
16.50663714,7.16090800,0.39677690
16.75663712,7.09742400,-0.12513730
17.00663710,7.00341800,-0.22890980
17.25663709,6.90880200,-0.30673910
17.50663707,5.96508400,-2.49359100
17.75663705,3.87742600,-7.80582300
18.00663704,2.32511300,-15.69405000
18.25663702,0.89854720,-23.37474000
18.50663700,-0.73800510,-29.20736000
18.75663698,-2.79392000,-31.18667000
19.00663697,-4.93346400,-30.82194000
19.25663695,-6.59077000,-28.81669000
19.50663693,-8.91954600,-20.38060000
19.75663692,-12.75852000,-2.20669000
20.00663690,-12.19204000,0.18770600
20.25663688,-10.34611000,0.96905140
20.50663686,-7.66084700,1.90605500
20.75663685,-4.91270900,5.05738000
21.00663683,-2.99291900,12.97155000
21.25663681,-1.37773200,22.50183000
21.50663679,0.38456840,31.06763000
21.75663678,2.60835100,36.24863000
22.00663676,5.49261400,37.62971000
22.25663674,7.69564200,30.96386000
22.50663673,7.20241700,10.18649000
22.75663671,7.20241700,2.73928700
23.00663669,7.20241700,0.76150650
23.25663667,7.18166300,0.03204737
23.50663666,7.06629200,-0.20296670
23.75663664,6.96129900,-0.20296670
24.00663662,6.81418600,-0.38456840
24.25663661,5.07325100,-4.26382600
24.50663659,3.22732300,-10.98156000
24.75663657,1.75863800,-18.94915000
25.00663655,0.26919790,-26.13539000
25.25663654,-1.50347900,-30.64034000
25.50663652,-3.73763900,-30.95165000
25.75663650,-5.49993900,-31.13478000
26.00663648,-7.30435800,-26.89079000
26.25663647,-10.56647000,-12.59614000
26.50663645,-12.26529000,-0.15108050
26.75663643,-11.75131000,0.47460630
27.00663642,-9.25528000,1.28189500
27.25663640,-6.47540000,2.79117300
27.50663638,-4.00012200,7.92027800
27.75663636,-2.30069600,17.00800000
28.00663635,-0.66414360,26.38109000
28.25663633,1.20253900,33.90612000
28.50663631,3.84629500,36.97808000
28.75663630,6.34232700,38.93145000
29.00663628,7.20241700,19.53363000
29.25663626,7.24453600,5.55182500
