Time,Channel B,Channel C
(ms),(V),(V)

-0.49999997,-6.43602700,-1.80869200
-0.24999998,-6.51935100,-0.89488460
0.00000000,-6.50378500,-0.21456480
0.24999998,-6.34263200,0.32535710
0.49999997,-6.15553700,0.67848860
0.74999995,-5.86466800,1.03162000
0.99999993,-5.53198600,1.35880800
1.24999991,-5.16298400,1.82609000
1.49999990,-4.77872000,2.35563400
1.74999988,-4.39415200,3.00482200
1.99999986,-4.00958300,3.80966900
2.24999984,-3.64577000,4.63008200
2.49999983,-3.21450400,5.53351200
2.74999981,-2.78323800,6.42137700
2.99999979,-2.32602900,7.26254400
3.24999978,-1.87400800,8.04144800
3.49999976,-1.36491300,8.73733300
3.74999974,-0.86588940,9.30838700
3.99999972,-0.27865950,9.60444400
4.24999971,0.34458550,9.55255800
4.49999969,1.03589300,9.15791700
4.74999967,1.75802700,8.66957700
4.99999966,2.34525700,8.37901300
5.24999964,2.86991800,8.27493600
5.49999962,3.34818700,8.14522000
5.74999960,3.82615100,7.98437300
5.99999959,4.20034200,7.70907100
6.24999957,4.61604200,7.31443000
6.49999955,4.97955100,6.68630200
6.74999953,5.32779900,5.93334200
6.99999952,5.68123500,5.01404000
7.24999950,5.99285800,3.96532800
7.49999948,6.24221700,2.83848100
7.74999947,6.46044400,1.83127800
7.99999945,6.54895600,0.90678790
8.24999943,6.52820200,0.18526430
8.49999941,6.40855800,-0.31864240
8.74999940,6.14882200,-0.67665730
8.99999938,5.86283700,-1.04016600
9.24999936,5.48376300,-1.37773200
9.49999935,5.17702300,-1.81388100
9.74999933,4.80283200,-2.33335400
9.99999931,4.42375800,-2.98742500
10.24999929,4.02362300,-3.76114000
10.49999928,3.61830000,-4.62825100
10.74999926,3.18703500,-5.49017200
10.99999924,2.79208900,-6.37803700
11.24999922,2.33488000,-7.21401500
11.49999921,1.89323600,-7.99810700
11.74999919,1.41527300,-8.63691800
11.99999917,0.90068360,-9.15089700
12.24999916,0.32383100,-9.49365100
12.49999914,-0.29453060,-9.47808600
12.74999912,-1.00109900,-9.10419900
12.99999910,-1.70766700,-8.59540900
13.24999909,-2.31565100,-8.32010700
13.49999907,-2.83512400,-8.20076900
13.74999905,-3.32377000,-8.08661900
13.99999904,-3.78097900,-7.95659900
14.24999902,-4.18111300,-7.69716700
14.49999900,-4.56049300,-7.31290400
14.74999898,-4.95513300,-6.72598000
14.99999897,-5.30857000,-5.98858500
15.24999895,-5.62049800,-5.11628600
15.49999893,-5.96844100,-4.07276200
15.74999891,-6.24893200,-3.00299100
15.99999890,-6.42046100,-1.92314700
16.24999888,-6.55048200,-1.01422300
16.49999886,-6.51935100,-0.25607370
16.74999885,-6.39451800,0.29422540
16.99999883,-6.17110300,0.65773410
17.24999881,-5.88542300,0.96416800
17.49999879,-5.55274100,1.32218300
17.74999878,-5.21517500,1.73238900
17.99999876,-4.86173800,2.26223900
18.24999874,-4.48754700,2.89036800
18.49999873,-4.07184700,3.67964800
18.74999871,-3.67690100,4.51043800
18.99999869,-3.25601300,5.42943500
19.24999867,-2.83512400,6.31760500
19.49999866,-2.41423500,7.17952600
19.74999864,-1.92589400,7.96880700
19.99999862,-1.44274200,8.64882200
20.24999860,-0.94402390,9.21499200
20.49999859,-0.36198260,9.54736900
20.74999857,0.21487000,9.57850100
20.99999855,0.94219260,9.22018100
21.24999854,1.63350000,8.66957700
21.49999852,2.26223900,8.42052300
21.74999850,2.81803200,8.25937000
21.99999848,3.30118400,8.13484300
22.24999847,3.73763900,7.99993900
22.49999845,4.13777300,7.72982500
22.74999843,4.55866200,7.31961900
22.99999841,4.91209800,6.73299900
23.24999840,5.28629000,6.05786800
23.49999838,5.60829000,5.14406100
23.74999836,5.95653800,4.13136400
23.99999835,6.22146200,3.04633100
24.24999833,6.41374700,1.95580500
24.49999831,6.52301300,1.05237500
24.74999829,6.52820200,0.33054570
24.99999828,6.40336900,-0.25088510
25.24999826,6.21108500,-0.65071420
25.49999824,5.88908500,-0.96233670
25.74999823,5.58753500,-1.30509100
25.99999821,5.23409800,-1.71010900
26.24999819,4.82908100,-2.24484200
26.49999817,4.50677600,-2.87846400
26.74999816,4.09626400,-3.66255600
26.99999814,3.69094100,-4.50372400
27.24999812,3.24410900,-5.35007900
27.49999810,2.85435200,-6.26907600
27.74999809,2.40233200,-7.08430000
27.99999807,1.93993400,-7.87876900
28.24999805,1.46715900,-8.54871200
28.49999804,0.93700400,-9.13014300
28.74999802,0.42272000,-9.46252000
28.99999800,-0.19045290,-9.48327400
29.24999798,-0.86070070,-9.17165200
