Time,Channel B,Channel C
(ms),(V),(V)

-0.49999997,-6.58680200,-2.37028400
-0.24999998,-6.76871000,-1.30081800
0.00000000,-6.81540700,-0.53534360
0.24999998,-6.74276600,0.10438290
0.49999997,-6.55567100,0.47185930
0.74999995,-6.29074600,0.78622880
0.99999993,-5.96325200,1.07984400
1.24999991,-5.58387200,1.38383600
1.49999990,-5.20998700,1.82456400
1.74999988,-4.84617200,2.43254800
1.99999986,-4.43047200,3.13514800
2.24999984,-4.04590400,3.94274200
2.49999983,-3.57831800,4.83396400
2.74999981,-3.17818300,5.80942500
2.99999979,-2.74691700,6.73238900
3.24999978,-2.27414200,7.63398800
3.49999976,-1.80655600,8.44158200
3.74999974,-1.30753300,9.12342800
3.99999972,-0.76211700,9.66853800
4.24999971,-0.16450980,9.88890300
4.49999969,0.49017210,9.78390900
4.74999967,1.23855400,9.30167200
4.99999966,1.94512300,8.84019000
5.24999964,2.55829600,8.61982600
5.49999962,3.08814500,8.47332400
5.74999960,3.55603700,8.42082800
5.99999959,4.00805800,8.17970900
6.24999957,4.41856900,7.85435200
6.49999955,4.83945800,7.38249300
6.74999953,5.23928700,6.72201200
6.99999952,5.62904400,5.85154400
7.24999950,5.98248100,4.75033600
7.49999948,6.32554000,3.63875000
7.74999947,6.58008800,2.39042900
7.99999945,6.75680600,1.35270400
8.24999943,6.83982400,0.49261390
8.49999941,6.74124100,-0.06348431
8.74999940,6.53857900,-0.48284700
8.99999938,6.29410300,-0.81858130
9.24999936,5.92021700,-1.09083100
9.49999935,5.59272400,-1.40581100
9.74999933,5.17183500,-1.81479700
9.99999931,4.80802100,-2.39103900
10.24999929,4.40819200,-3.11500400
10.49999928,4.02362300,-3.92259800
10.74999926,3.61311200,-4.80344300
10.99999924,3.18703500,-5.71541900
11.24999922,2.76095700,-6.61762900
11.49999921,2.30893700,-7.47771900
11.74999919,1.81510200,-8.29569100
11.99999917,1.33195000,-8.96654900
12.24999916,0.80209980,-9.43840800
12.49999914,0.19411550,-9.73202300
12.74999912,-0.43981200,-9.74240000
12.99999910,-1.16225100,-9.29190500
13.24999909,-1.85325400,-8.83042300
13.49999907,-2.48718100,-8.56794100
13.74999905,-3.02221900,-8.45257000
13.99999904,-3.51605400,-8.36894100
14.24999902,-3.97326300,-8.15895500
14.49999900,-4.35264300,-7.87571700
14.74999898,-4.79428600,-7.40385800
14.99999897,-5.19960900,-6.77511900
15.24999895,-5.57349500,-5.89366400
15.49999893,-5.91136600,-4.88707100
15.74999891,-6.26999100,-3.71261100
15.99999890,-6.56085900,-2.54852900
16.24999888,-6.73757800,-1.45769700
16.49999886,-6.80503000,-0.60859480
16.74999885,-6.74276600,0.04150897
16.99999883,-6.55567100,0.41936270
17.24999881,-6.32187700,0.77585150
17.49999879,-6.00995000,1.01697000
17.74999878,-5.65681800,1.35270400
17.99999876,-5.26187300,1.78244400
18.24999874,-4.89805900,2.34891900
18.49999873,-4.48754700,3.00940100
18.74999871,-4.09260200,3.83774900
18.99999869,-3.66133500,4.71859400
19.24999867,-3.24044700,5.67330000
19.49999866,-2.77286100,6.60664100
19.74999864,-2.36234900,7.46612100
19.99999862,-1.87400800,8.27371500
20.24999860,-1.35423000,8.98669200
20.49999859,-0.80362590,9.55316800
20.74999857,-0.24233910,9.83640600
20.99999855,0.39677690,9.82602900
21.24999854,1.10853400,9.39628900
21.49999852,1.85172700,8.87193200
21.74999850,2.45421800,8.68270000
21.99999848,2.99475000,8.52582100
22.24999847,3.47790200,8.37870800
22.49999845,3.92992300,8.23220600
22.74999843,4.34562300,7.92760300
22.99999841,4.78726600,7.49786300
23.24999840,5.18221200,6.85813700
23.49999838,5.54602600,5.98766900
23.74999836,5.93059400,4.94933500
23.99999835,6.26816000,3.77487500
24.24999833,6.56452200,2.56928300
24.49999831,6.76718300,1.47845200
24.74999829,6.82944700,0.60798440
24.99999828,6.75161700,0.02075449
25.24999826,6.60084200,-0.38823100
25.49999824,6.30448100,-0.77646200
25.74999823,5.99804600,-1.02795700
25.99999821,5.66017600,-1.36369200
26.24999819,5.25515800,-1.79343200
26.49999817,4.87577800,-2.33915300
26.74999816,4.45488900,-2.95751400
26.99999814,4.07551000,-3.79685000
27.24999812,3.65462100,-4.67769500
27.49999810,3.24929800,-5.62141400
27.74999809,2.80246600,-6.49188100
27.99999807,2.34006800,-7.39348000
28.24999805,1.87248200,-8.20107500
28.49999804,1.39421300,-8.88292000
28.74999802,0.84360890,-9.43840800
28.99999800,0.28232200,-9.77414200
29.24999798,-0.36717130,-9.73202300
