Time,Channel B,Channel C
(ms),(V),(V)

-0.49999997,-6.33744300,-2.44231500
-0.24999998,-6.51416200,-1.43999500
0.00000000,-6.55048200,-0.59882800
0.24999998,-6.46746400,0.02411183
0.49999997,-6.29593500,0.47063850
0.74999995,-6.05695200,0.81339280
0.99999993,-5.70870400,1.14058100
1.24999991,-5.39677700,1.50409000
1.49999990,-5.01770200,1.97137100
1.74999988,-4.63832200,2.55280200
1.99999986,-4.27969700,3.26425300
2.24999984,-3.86399700,4.09504300
2.49999983,-3.45348500,4.99847400
2.74999981,-3.05335100,5.86588900
2.99999979,-2.61689700,6.73818800
3.24999978,-2.16487600,7.61048700
3.49999976,-1.70247800,8.31675000
3.74999974,-1.18819400,8.93969000
3.99999972,-0.65285070,9.43291400
4.24999971,-0.07599805,9.62000900
4.49999969,0.58387260,9.44848000
4.74999967,1.28006400,8.96563200
4.99999966,1.98144300,8.52429500
5.24999964,2.52197500,8.32712700
5.49999962,3.05701400,8.21267200
5.74999960,3.50903400,8.04144800
5.99999959,3.94548900,7.89067300
6.24999957,4.32486900,7.58454400
6.49999955,4.74575800,7.09132000
6.74999953,5.13032600,6.46807500
6.99999952,5.46300800,5.66322800
7.24999950,5.78500800,4.66640200
7.49999948,6.10731300,3.57587600
7.74999947,6.32035200,2.47497200
7.99999945,6.47082100,1.45739200
8.24999943,6.56452200,0.62660240
8.49999941,6.48119900,-0.01739714
8.74999940,6.30448100,-0.47430100
8.99999938,6.02917800,-0.79111220
9.24999936,5.74349900,-1.11311200
9.49999935,5.38487300,-1.51294100
9.74999933,5.03174200,-1.99578800
9.99999931,4.65236200,-2.54608700
10.24999929,4.25222800,-3.25235000
10.49999928,3.89879100,-4.04163100
10.74999926,3.48309100,-4.91393000
10.99999924,3.04144800,-5.80698300
11.24999922,2.63612500,-6.68447100
11.49999921,2.19448200,-7.46856300
11.74999919,1.71132900,-8.24227800
11.99999917,1.21261100,-8.83408600
12.24999916,0.69283360,-9.30686100
12.49999914,0.10560370,-9.53516000
12.74999912,-0.53870100,-9.41582200
12.99999910,-1.26083500,-8.91740900
13.24999909,-1.92070600,-8.47607100
13.49999907,-2.51312400,-8.27341000
13.74999905,-3.00665400,-8.14369400
13.99999904,-3.46386300,-8.04480600
14.24999902,-3.91069500,-7.84244900
14.49999900,-4.32120600,-7.53601500
14.74999898,-4.72652900,-7.09467700
14.99999897,-5.06440000,-6.46136000
15.24999895,-5.41264800,-5.67207900
15.49999893,-5.76577900,-4.72683400
15.74999891,-6.05695200,-3.65736800
15.99999890,-6.30631200,-2.62391600
16.24999888,-6.47265300,-1.59077000
16.49999886,-6.54010500,-0.74441460
16.74999885,-6.51416200,-0.06928336
16.99999883,-6.32187700,0.39280920
17.24999881,-6.09846200,0.77188380
17.49999879,-5.79691100,1.10426100
17.74999878,-5.46453400,1.45739200
17.99999876,-5.07477700,1.89873000
18.24999874,-4.70577500,2.48535000
18.49999873,-4.30045200,3.15529200
18.74999871,-3.91618800,3.98608200
18.99999869,-3.53680900,4.85319200
19.24999867,-3.11592000,5.75662300
19.49999866,-2.67946500,6.65486500
19.74999864,-2.22744500,7.45971200
19.99999862,-1.76474200,8.24899300
20.24999860,-1.27121200,8.90336900
20.49999859,-0.72579660,9.36546200
20.74999857,-0.14894400,9.60444400
20.99999855,0.49536080,9.48998900
21.24999854,1.20223400,9.03308500
21.49999852,1.86210500,8.56061600
21.74999850,2.49084400,8.33750400
21.99999848,2.98437300,8.22823800
22.24999847,3.45195900,8.07776800
22.49999845,3.89360300,7.90135500
22.74999843,4.31968000,7.61048700
22.99999841,4.68868300,7.18471500
23.24999840,5.03693100,6.54590400
23.49999838,5.42638300,5.75143400
23.74999836,5.74868700,4.80649500
23.99999835,6.05512100,3.75228900
24.24999833,6.29929200,2.60499300
24.49999831,6.50714200,1.60786200
24.74999829,6.55933300,0.73556340
24.99999828,6.50195300,0.08118667
25.24999826,6.33591700,-0.41203760
25.49999824,6.08106500,-0.76516910
25.74999823,5.76944200,-1.08167500
25.99999821,5.42638300,-1.45037200
26.24999819,5.07325100,-1.85539000
26.49999817,4.70424800,-2.47344600
26.74999816,4.33005700,-3.14857800
26.99999814,3.93511200,-3.94793100
27.24999812,3.52978900,-4.77872000
27.49999810,3.11439400,-5.66170200
27.74999809,2.69869400,-6.55475500
27.99999807,2.24117900,-7.36479000
28.24999805,1.78397000,-8.13331700
28.49999804,1.28006400,-8.78220000
28.74999802,0.77615670,-9.25466900
28.99999800,0.18373820,-9.51440600
29.24999798,-0.42424610,-9.43138800
