Time,Channel B,Channel C
(ms),(V),(V)

-0.49999997,-6.34782100,-2.41118300
-0.24999998,-6.51935100,-1.41405200
0.00000000,-6.55048200,-0.58845070
0.24999998,-6.48821900,0.02930045
0.49999997,-6.31150100,0.49658160
0.74999995,-6.04657600,0.81339280
0.99999993,-5.72945900,1.16652400
1.24999991,-5.38121100,1.55078700
1.49999990,-5.00213600,1.99731400
1.74999988,-4.63313400,2.59980500
1.99999986,-4.25894300,3.27981900
2.24999984,-3.84324300,4.12617500
2.49999983,-3.45348500,4.99847400
2.74999981,-3.02740800,5.92815300
2.99999979,-2.59614200,6.80564000
3.24999978,-2.17006500,7.65199600
3.49999976,-1.66096900,8.34788100
3.74999974,-1.16744000,8.96044400
3.99999972,-0.62690760,9.40697100
4.24999971,-0.03448907,9.57850100
4.49999969,0.59943840,9.40697100
4.74999967,1.34232700,8.92931300
4.99999966,1.97106600,8.49316300
5.24999964,2.56348400,8.32193900
5.49999962,3.07776800,8.18154000
5.74999960,3.53497700,8.06220200
5.99999959,3.96654900,7.85954100
6.24999957,4.36637800,7.53265800
6.49999955,4.76132300,7.09132000
6.74999953,5.11476000,6.42656600
6.99999952,5.50451700,5.59577600
7.24999950,5.80057400,4.60902200
7.49999948,6.13844400,3.54993300
7.74999947,6.37223800,2.43865200
7.99999945,6.50714200,1.41588300
8.24999943,6.54895600,0.57471620
8.49999941,6.49157600,-0.04852887
8.74999940,6.29410300,-0.46911240
8.99999938,6.00842400,-0.81705530
9.24999936,5.72793300,-1.13386600
9.49999935,5.35893100,-1.54926100
9.74999933,5.01587100,-1.98022200
9.99999931,4.65236200,-2.57721900
10.24999929,4.26260500,-3.26791600
10.49999928,3.85209400,-4.09870600
10.74999926,3.44158200,-4.96581600
10.99999924,3.04663700,-5.87962400
11.24999922,2.61018200,-6.70522500
11.49999921,2.16853900,-7.54120300
11.74999919,1.70095200,-8.27341000
11.99999917,1.18636300,-8.85484000
12.24999916,0.64094730,-9.30686100
12.49999914,0.06409474,-9.51440600
12.74999912,-0.56464410,-9.37431300
12.99999910,-1.27121200,-8.89665500
13.24999909,-1.96740300,-8.50720300
13.49999907,-2.53387900,-8.24227800
13.74999905,-3.02740800,-8.12812800
13.99999904,-3.52124300,-8.02924000
14.24999902,-3.90550600,-7.83207200
14.49999900,-4.31082900,-7.52563800
14.74999898,-4.70577500,-7.04797900
14.99999897,-5.07477700,-6.46654800
15.24999895,-5.42302500,-5.66170200
15.49999893,-5.76059100,-4.72164600
15.74999891,-6.05695200,-3.67812200
15.99999890,-6.32706600,-2.55646400
16.24999888,-6.49340700,-1.58039300
16.49999886,-6.54529300,-0.70290560
16.74999885,-6.49340700,-0.04334025
16.99999883,-6.29593500,0.43950680
17.24999881,-6.08808400,0.80820410
17.49999879,-5.73983600,1.09388400
17.74999878,-5.42302500,1.46777000
17.99999876,-5.07996600,1.94542800
18.24999874,-4.70577500,2.53204700
18.49999873,-4.30045200,3.19161300
18.74999871,-3.91618800,4.01202500
18.99999869,-3.49011100,4.87913600
19.24999867,-3.10035400,5.77218900
19.49999866,-2.65352200,6.64448800
19.74999864,-2.22225600,7.47008900
19.99999862,-1.73879900,8.23861500
20.24999860,-1.23489200,8.89299200
20.49999859,-0.73098520,9.36546200
20.74999857,-0.13856670,9.59406700
20.99999855,0.51092660,9.47961100
21.24999854,1.22298900,9.02270800
21.49999852,1.90880200,8.58136900
21.74999850,2.49084400,8.37901300
21.99999848,3.00512700,8.23861500
22.24999847,3.47271400,8.13484300
22.49999845,3.91435700,7.91692100
22.74999843,4.30411400,7.60529900
22.99999841,4.71981400,7.17952600
23.24999840,5.09919400,6.55628100
23.49999838,5.42119400,5.69436000
23.74999836,5.76425300,4.73904300
23.99999835,6.06549900,3.65889400
24.24999833,6.34629400,2.54242500
24.49999831,6.49157600,1.56116500
24.74999829,6.55414500,0.68886580
24.99999828,6.47601000,0.02930045
25.24999826,6.34110600,-0.41722620
25.49999824,6.09144200,-0.79111220
25.74999823,5.76944200,-1.10273500
25.99999821,5.41600500,-1.43999500
26.24999819,5.05768500,-1.91246500
26.49999817,4.68868300,-2.50457800
26.74999816,4.31968000,-3.15376600
26.99999814,3.89879100,-3.99493300
27.24999812,3.52978900,-4.83610100
27.49999810,3.09852300,-5.70321100
27.74999809,2.65687900,-6.59626400
27.99999807,2.24636800,-7.39592200
28.24999805,1.78397000,-8.15926000
28.49999804,1.28525200,-8.80295500
28.74999802,0.78653400,-9.29648400
28.99999800,0.19411550,-9.50921700
29.24999798,-0.43462340,-9.38987900
