Time,Channel B,Channel C
(ms),(V),(V)

-0.49999997,-6.41008400,-2.08399500
-0.24999998,-6.52972700,-1.13905500
0.00000000,-6.54529300,-0.34977410
0.24999998,-6.43602700,0.22158470
0.49999997,-6.25961400,0.59547060
0.74999995,-5.95287500,0.92235380
0.99999993,-5.63087500,1.26510800
1.24999991,-5.26706100,1.65456000
1.49999990,-4.90843600,2.16335000
1.74999988,-4.56049300,2.78659500
1.99999986,-4.13441600,3.52399000
2.24999984,-3.74984700,4.35996800
2.49999983,-3.31858100,5.28415300
2.74999981,-2.90288100,6.19277200
2.99999979,-2.44048300,7.04431700
3.24999978,-2.00402900,7.86472900
3.49999976,-1.52576000,8.57618100
3.74999974,-1.01666500,9.18386000
3.99999972,-0.47613230,9.52630900
4.24999971,0.16298380,9.62519800
4.49999969,0.82285430,9.31876500
4.74999967,1.54498800,8.79440900
4.99999966,2.19967000,8.47759700
5.24999964,2.74539100,8.29050200
5.49999962,3.21297800,8.16078600
5.74999960,3.65462100,8.04663700
5.99999959,4.07551000,7.78171200
6.24999957,4.49639800,7.40782500
6.49999955,4.86021200,6.88865800
6.74999953,5.21853300,6.19277200
6.99999952,5.61866700,5.30490800
7.24999950,5.90984000,4.28732700
7.49999948,6.19033100,3.20717900
7.74999947,6.39818100,2.12184100
7.99999945,6.51751900,1.15614700
8.24999943,6.52301300,0.38762060
8.49999941,6.41374700,-0.19381030
8.74999940,6.22146200,-0.60401660
8.99999938,5.95134900,-0.93120500
9.24999936,5.61347800,-1.26358200
9.49999935,5.26034600,-1.67378800
9.74999933,4.91209800,-2.16701200
9.99999931,4.52753000,-2.78506900
10.24999929,4.14815000,-3.53253600
10.49999928,3.74282700,-4.32700500
10.74999926,3.36375300,-5.18892700
10.99999924,2.92211000,-6.11341700
11.24999922,2.49084400,-6.94420700
11.49999921,2.03332900,-7.74905400
11.74999919,1.56574300,-8.40831400
11.99999917,1.06702500,-8.99523800
12.24999916,0.52649250,-9.36393500
12.49999914,-0.08668050,-9.51440600
12.74999912,-0.75692830,-9.27023500
12.99999910,-1.47906200,-8.76144500
13.24999909,-2.11817800,-8.40312500
13.49999907,-2.68465400,-8.25784400
13.74999905,-3.17299500,-8.13850600
13.99999904,-3.60944900,-8.00329600
14.24999902,-4.03552700,-7.76980800
14.49999900,-4.45641600,-7.40111100
14.74999898,-4.82023000,-6.92345200
14.99999897,-5.17336100,-6.26907600
15.24999895,-5.53198600,-5.43309700
15.49999893,-5.83872600,-4.43627200
15.74999891,-6.15034800,-3.31980200
15.99999890,-6.35819800,-2.26040800
16.24999888,-6.51416200,-1.27395900
16.49999886,-6.51416200,-0.48986690
16.74999885,-6.45159300,0.11231840
16.99999883,-6.24893200,0.52771340
17.24999881,-5.96844100,0.87565620
17.49999879,-5.67238400,1.20284500
17.74999878,-5.32932500,1.61305100
17.99999876,-4.93956800,2.09589800
18.24999874,-4.59681400,2.69320000
18.49999873,-4.20186800,3.42540600
18.74999871,-3.76541300,4.26657300
18.99999869,-3.39122200,5.14406100
19.24999867,-2.94957900,6.03192500
19.49999866,-2.52869000,6.90941300
19.74999864,-2.09742400,7.72982500
19.99999862,-1.60908300,8.45684200
20.24999860,-1.09968300,9.03827400
20.49999859,-0.53870100,9.48998900
20.74999857,0.03815163,9.60444400
20.99999855,0.72396530,9.37583900
21.24999854,1.41008400,8.87223800
21.49999852,2.08552100,8.46203100
21.74999850,2.66725700,8.30606700
21.99999848,3.13514800,8.20229500
22.24999847,3.60273500,8.05182600
22.49999845,4.02881200,7.84397500
22.74999843,4.41338100,7.49114900
22.99999841,4.81321000,6.99243100
23.24999840,5.20296700,6.32279300
23.49999838,5.52008300,5.47124900
23.74999836,5.85764800,4.46374100
23.99999835,6.13844400,3.34727100
24.24999833,6.37742600,2.26742800
24.49999831,6.51233100,1.29624000
24.74999829,6.56452200,0.49658160
24.99999828,6.48119900,-0.10560370
25.24999826,6.26297100,-0.52618730
25.49999824,6.00842400,-0.86894150
25.74999823,5.63942100,-1.18056400
25.99999821,5.31223300,-1.58558200
26.24999819,4.97436200,-2.11512600
26.49999817,4.60566500,-2.69136900
26.74999816,4.17958700,-3.40282000
26.99999814,3.79501900,-4.21285500
27.24999812,3.38450700,-5.09034300
27.49999810,2.97399600,-5.99377300
27.74999809,2.53754100,-6.84562300
27.99999807,2.09070900,-7.61903300
28.24999805,1.62312300,-8.38755900
28.49999804,1.11372200,-8.94854100
28.74999802,0.60981570,-9.41063300
28.99999800,0.00183128,-9.53516000
29.24999798,-0.66322790,-9.32242700
