Time,Channel B,Channel C
(ms),(V),(V)

-0.49999997,-6.39970700,-2.03210800
-0.24999998,-6.51935100,-1.08686400
0.00000000,-6.52453900,-0.31864240
0.24999998,-6.45159300,0.23715050
0.49999997,-6.21780000,0.62660240
0.74999995,-5.91655400,0.96935660
0.99999993,-5.60981600,1.30142800
1.24999991,-5.25149500,1.71163500
1.49999990,-4.88249300,2.19997500
1.74999988,-4.49273600,2.83329200
1.99999986,-4.12403900,3.59663000
2.24999984,-3.71871600,4.44298600
2.49999983,-3.31339300,5.34122800
2.74999981,-2.90288100,6.20315000
2.99999979,-2.45604900,7.07544900
3.24999978,-1.98815800,7.91173200
3.49999976,-1.51019400,8.60212400
3.74999974,-0.97515570,9.17867200
3.99999972,-0.42424610,9.58369000
4.24999971,0.14741790,9.62000900
4.49999969,0.85917470,9.27725500
4.74999967,1.56055400,8.76846500
4.99999966,2.18929300,8.44646500
5.24999964,2.76095700,8.30606700
5.49999962,3.25967500,8.17116400
5.74999960,3.71688400,8.03107100
5.99999959,4.12739600,7.77133400
6.24999957,4.50677600,7.39226000
6.49999955,4.90172100,6.86271500
6.74999953,5.23928700,6.15126400
6.99999952,5.60829000,5.25302200
7.24999950,5.94616000,4.21438200
7.49999948,6.22146200,3.10340600
7.74999947,6.40855800,2.01288000
7.99999945,6.52820200,1.12501500
8.24999943,6.54376700,0.33054570
8.49999941,6.41893500,-0.20937610
8.74999940,6.19551900,-0.59363940
8.99999938,5.93059400,-0.94677080
9.24999936,5.58753500,-1.25320500
9.49999935,5.22890900,-1.66860000
9.74999933,4.88096700,-2.21889900
9.99999931,4.50677600,-2.83176700
10.24999929,4.12739600,-3.58991600
10.49999928,3.72207300,-4.42589400
10.74999926,3.29599500,-5.31894700
10.99999924,2.90654400,-6.13417100
11.24999922,2.47527800,-7.03241300
11.49999921,1.99182000,-7.75424200
11.74999919,1.50347900,-8.45501100
11.99999917,0.99438410,-9.02118200
12.24999916,0.44866320,-9.40544500
12.49999914,-0.11262360,-9.49884000
12.74999912,-0.82438040,-9.21834900
12.99999910,-1.53094900,-8.70437000
13.24999909,-2.17006500,-8.37199300
13.49999907,-2.71578600,-8.21633500
13.74999905,-3.16780600,-8.07624200
13.99999904,-3.63539200,-7.99291900
14.24999902,-4.05109300,-7.74386500
14.49999900,-4.46160400,-7.39592200
14.74999898,-4.85136100,-6.89232100
14.99999897,-5.19960900,-6.22237800
15.24999895,-5.56830600,-5.35526800
15.49999893,-5.84910200,-4.35813700
15.74999891,-6.16072500,-3.24197300
15.99999890,-6.37376400,-2.19295600
16.24999888,-6.51416200,-1.19613000
16.49999886,-6.54529300,-0.41203760
16.74999885,-6.42565000,0.16969840
16.99999883,-6.25442600,0.56952750
17.24999881,-5.97881800,0.88084480
17.49999879,-5.64125300,1.23397600
17.74999878,-5.29300500,1.60786200
17.99999876,-4.92400200,2.11665200
18.24999874,-4.55530500,2.71395400
18.49999873,-4.15517000,3.47729200
18.74999871,-3.74984700,4.30808200
18.99999869,-3.37565600,5.17000300
19.24999867,-2.93920200,6.09418900
19.49999866,-2.50274700,6.96648700
19.74999864,-2.05591500,7.81284300
19.99999862,-1.56726900,8.53467200
20.24999860,-1.05298500,9.12129100
20.49999859,-0.51275790,9.52630900
20.74999857,0.06928336,9.61482100
20.99999855,0.73953120,9.37065000
21.24999854,1.50866800,8.85148300
21.49999852,2.12184100,8.45684200
21.74999850,2.71426000,8.29050200
21.99999848,3.17665700,8.16078600
22.24999847,3.62348900,8.02588200
22.49999845,4.04956700,7.78690000
22.74999843,4.44970100,7.43895700
22.99999841,4.85502400,6.94054500
23.24999840,5.20296700,6.23428200
23.49999838,5.52527100,5.37754800
23.74999836,5.85764800,4.37553400
23.99999835,6.15919900,3.26425300
24.24999833,6.40336900,2.20516400
24.49999831,6.54376700,1.22878800
24.74999829,6.55933300,0.43950680
24.99999828,6.47082100,-0.16267850
25.24999826,6.25778300,-0.54694180
25.49999824,5.97210400,-0.90007320
25.74999823,5.65498700,-1.23245000
25.99999821,5.29147800,-1.62190200
26.24999819,4.92766400,-2.12550400
26.49999817,4.56385000,-2.74356000
26.74999816,4.16371600,-3.44951800
26.99999814,3.77945300,-4.28549600
27.24999812,3.38969600,-5.14741800
27.49999810,2.94286400,-6.04596500
27.74999809,2.53754100,-6.88713200
27.99999807,2.05957700,-7.68160200
28.24999805,1.59687500,-8.42906900
28.49999804,1.09296800,-8.99005000
28.74999802,0.55762420,-9.40025600
28.99999800,-0.06043218,-9.55591500
29.24999798,-0.71511410,-9.30167200
