Time,Channel B,Channel C
(ms),(V),(V)

-0.49999997,-6.42046100,-1.92833600
-0.24999998,-6.52972700,-0.99346840
0.00000000,-6.51416200,-0.24569650
0.24999998,-6.40489500,0.25271640
0.49999997,-6.19185700,0.64735690
0.74999995,-5.89061200,0.99529970
0.99999993,-5.57349500,1.36399700
1.24999991,-5.20479800,1.74795500
1.49999990,-4.83579500,2.26742800
1.74999988,-4.47717000,2.89036800
1.99999986,-4.06665800,3.65370500
2.24999984,-3.64577000,4.50006100
2.49999983,-3.25601300,5.41905700
2.74999981,-2.81955800,6.30203900
2.99999979,-2.40385800,7.15877200
3.24999978,-1.92589400,7.96361800
3.49999976,-1.46349600,8.65919900
3.74999974,-0.94921260,9.22536900
3.99999972,-0.38273720,9.56293500
4.24999971,0.23562450,9.57331200
4.49999969,0.93181540,9.24093500
4.74999967,1.64906600,8.70070800
4.99999966,2.27261600,8.43090000
5.24999964,2.81284300,8.26455900
5.49999962,3.28043000,8.14522000
5.74999960,3.72207300,7.98956200
5.99999959,4.12739600,7.72982500
6.24999957,4.53790800,7.37150500
6.49999955,4.91209800,6.78488600
6.74999953,5.27072400,6.07862300
6.99999952,5.63942100,5.15962600
7.24999950,5.95134900,4.11579800
7.49999948,6.21627400,3.03076600
7.74999947,6.43969000,1.95580500
7.99999945,6.54376700,1.05237500
8.24999943,6.51751900,0.29422540
8.49999941,6.39818100,-0.24569650
8.74999940,6.19033100,-0.64033690
8.99999938,5.89427400,-0.94677080
9.24999936,5.57196900,-1.28952500
9.49999935,5.17183500,-1.72567500
9.74999933,4.88096700,-2.24484200
9.99999931,4.43932300,-2.88365300
10.24999929,4.08069800,-3.64180200
10.49999928,3.65981000,-4.47778000
10.74999926,3.25967500,-5.39158800
10.99999924,2.84397500,-6.24832100
11.24999922,2.41789800,-7.09467700
11.49999921,1.95550000,-7.87358000
11.74999919,1.48791300,-8.54871200
11.99999917,0.96294710,-9.09901100
12.24999916,0.43828590,-9.44695400
12.49999914,-0.18526430,-9.46770900
12.74999912,-0.85032350,-9.15089700
12.99999910,-1.56726900,-8.66805000
13.24999909,-2.19600800,-8.34605000
13.49999907,-2.73654000,-8.22152300
13.74999905,-3.20931500,-8.11256200
13.99999904,-3.67171300,-7.98773100
14.24999902,-4.09779000,-7.72311100
14.49999900,-4.48754700,-7.35441300
14.74999898,-4.85655000,-6.84562300
14.99999897,-5.24111800,-6.14454900
15.24999895,-5.56311800,-5.23074100
15.49999893,-5.89580000,-4.26993000
15.74999891,-6.18666800,-3.17970900
15.99999890,-6.39451800,-2.09956000
16.24999888,-6.53491600,-1.12867800
16.49999886,-6.50897300,-0.37571730
16.74999885,-6.43083900,0.18007570
16.99999883,-6.19704500,0.60065930
17.24999881,-5.93730900,0.90678790
17.49999879,-5.62568700,1.28067400
17.74999878,-5.28262700,1.62861700
17.99999876,-4.90843600,2.13740700
18.24999874,-4.55011600,2.78140600
18.49999873,-4.14998100,3.53436700
18.74999871,-3.73947000,4.41704300
18.99999869,-3.34452400,5.25302200
19.24999867,-2.90288100,6.19277200
19.49999866,-2.44048300,7.05988300
19.74999864,-2.01440600,7.84916400
19.99999862,-1.51019400,8.55542700
20.24999860,-1.00628700,9.14754000
20.49999859,-0.46056650,9.53149800
20.74999857,0.15779510,9.63038700
20.99999855,0.81247710,9.31357600
21.24999854,1.56574300,8.77884300
21.49999852,2.16853900,8.44127700
21.74999850,2.73501400,8.28012500
21.99999848,3.22854400,8.15040900
22.24999847,3.67537500,8.01550500
22.49999845,4.12220700,7.78171200
22.74999843,4.46526700,7.42858000
22.99999841,4.87059000,6.87309200
23.24999840,5.26553500,6.16683000
23.49999838,5.56159200,5.29453000
23.74999836,5.86802600,4.30289300
23.99999835,6.20589700,3.19680100
24.24999833,6.41374700,2.10108700
24.49999831,6.52820200,1.13020400
24.74999829,6.54895600,0.36167740
24.99999828,6.43969000,-0.18862170
25.24999826,6.26297100,-0.59363940
25.49999824,5.95134900,-0.93639360
25.74999823,5.62385600,-1.26877100
25.99999821,5.25515800,-1.66860000
26.24999819,4.91209800,-2.18776700
26.49999817,4.51715300,-2.79025700
26.74999816,4.14296200,-3.52734700
26.99999814,3.75869800,-4.39476300
27.24999812,3.33262100,-5.24111800
27.49999810,2.89586100,-6.13417100
27.74999809,2.49084400,-6.97015000
27.99999807,2.03332900,-7.74905400
28.24999805,1.53980000,-8.48125900
28.49999804,1.04108200,-9.04193600
28.74999802,0.49536080,-9.43138800
28.99999800,-0.09186912,-9.52997200
29.24999798,-0.79324870,-9.24429200
