Time,Channel B,Channel C
(ms),(V),(mV)

-0.36668282,7.55158100,-44.77475000
-0.11668284,7.60377200,-14.66549000
0.13331714,7.54639200,16.75620000
0.38331713,7.53082700,47.38432000
0.63331711,7.43224200,75.67757000
0.88331709,7.26590200,103.98610000
1.13331708,7.10993800,132.27930000
1.38331706,6.86576700,163.42630000
1.63331704,6.59046500,188.10280000
1.88331702,6.30997400,218.21200000
2.13331701,5.95134900,242.87320000
2.38331699,5.54602600,274.27970000
2.63331697,5.13551500,288.56370000
2.88331695,4.66792800,314.78140000
3.13331694,4.20553000,328.54660000
3.38331692,3.64424400,349.31630000
3.63331690,3.14033700,367.75120000
3.88331689,2.61537100,377.60950000
4.13331687,2.04920000,389.81810000
4.38331685,1.44640500,397.86040000
4.63331683,0.89549510,406.16220000
4.88331682,0.30307650,411.36610000
5.13331680,-0.29971920,419.92730000
5.38331678,-0.85551210,426.93190000
5.63331677,-1.45830800,414.47930000
5.88331675,-2.03516100,400.71420000
6.13331673,-2.58576500,386.17080000
6.38331671,-3.11592000,373.19920000
6.63331670,-3.63020400,356.83980000
6.88331668,-4.16554700,341.77760000
7.13331666,-4.63832200,323.09850000
7.38331664,-5.07477700,302.32870000
7.63331663,-5.53198600,280.00240000
7.88331661,-5.90617800,258.71380000
8.13331659,-6.25961400,228.84870000
8.38331658,-6.58680200,200.81490000
8.63331656,-6.86729300,172.52170000
8.88331654,-7.08552100,142.93130000
9.13331652,-7.27780500,115.91990000
9.38331651,-7.45971200,75.93700000
9.63331649,-7.53265800,53.35123000
9.88331647,-7.58454400,18.05335000
10.13331646,-7.56897800,-14.92492000
10.38331644,-7.54822300,-43.99646000
10.63331642,-7.44933500,-71.77084000
10.88331640,-7.32480800,-107.86230000
11.13331639,-7.12733500,-128.89150000
11.38331637,-6.92467300,-157.96300000
11.63331635,-6.63350000,-185.47800000
11.88331633,-6.36338700,-213.78650000
12.13331632,-5.96325200,-241.30140000
12.38331630,-5.61530900,-268.29750000
12.63331628,-5.19442100,-292.69930000
12.88331627,-4.72652900,-311.13420000
13.13331625,-4.25375400,-321.51140000
13.38331623,-3.72909300,-346.44730000
13.63331621,-3.21450400,-365.12630000
13.88331620,-2.65871100,-378.89140000
14.13331618,-2.11299000,-392.65660000
14.38331616,-1.49462800,-401.47720000
14.63331614,-0.92296420,-410.03840000
14.88331613,-0.35160540,-417.31770000
15.13331611,0.26675620,-424.58180000
15.38331609,0.84879740,-432.62420000
15.63331608,1.42565000,-419.13380000
15.88331606,1.99700900,-402.77440000
16.13331604,2.55829600,-390.06230000
16.38331602,3.10890000,-376.55650000
16.63331601,3.66499800,-360.97540000
16.88331599,4.15333900,-342.54060000
17.13331597,4.65236200,-324.12090000
17.38331596,5.08881700,-301.79460000
17.63331594,5.54083700,-277.89650000
17.88331592,5.92540600,-254.27290000
18.13331590,6.27853700,-227.79570000
18.38331589,6.59046500,-199.24310000
18.63331587,6.86576700,-171.72810000
18.88331585,7.11512600,-140.30640000
19.13331583,7.28665600,-112.01320000
19.38331582,7.43224200,-80.86619000
19.63331580,7.52563800,-57.24270000
19.88331578,7.55158100,-16.22207000
20.13331577,7.57752400,12.60530000
20.38331575,7.53601500,43.49286000
20.63331573,7.43224200,71.52667000
20.88331571,7.30741000,99.83518000
21.13331570,7.14106900,141.61880000
21.38331568,6.89171000,157.45940000
21.63331566,6.63197400,183.93660000
21.88331565,6.33591700,212.24510000
22.13331563,5.97210400,240.53840000
22.38331561,5.59791200,267.53450000
22.63331559,5.17183500,290.37970000
22.88331558,4.73019200,313.22490000
23.13331556,4.26260500,327.50880000
23.38331554,3.74801600,346.20310000
23.63331552,3.20778900,363.06610000
23.88331551,2.67244500,376.57180000
24.13331549,2.13221800,388.00200000
24.38331547,1.56574300,397.60100000
24.63331546,0.96294710,405.64330000
24.88331544,0.37083380,410.58780000
25.13331542,-0.20601880,418.11130000
25.38331540,-0.77768280,428.48860000
25.63331539,-1.37529000,418.37070000
25.88331537,-1.96740300,402.27080000
26.13331535,-2.49237000,388.26150000
26.38331534,-3.05335100,374.75580000
26.63331532,-3.57831800,359.95300000
26.88331530,-4.07184700,344.12770000
27.13331528,-4.56049300,325.95220000
27.38331527,-5.05402300,304.92310000
27.63331525,-5.46972300,282.85610000
27.88331523,-5.84910200,258.71380000
28.13331521,-6.23855400,233.27430000
28.38331520,-6.54010500,204.96580000
28.63331518,-6.83097300,176.15370000
28.88331516,-7.06995500,148.11990000
29.13331515,-7.27780500,120.07080000
29.38331513,-7.44414600,88.40495000
29.63331511,-7.51159800,54.66365000
29.88331509,-7.57416700,21.94482000
30.13331508,-7.57416700,-9.98046600
30.38331506,-7.56897800,-39.32669000
30.63331504,-7.49603200,-67.61994000
30.88331503,-7.33518500,-96.43205000
31.13331501,-7.16365500,-124.48110000
31.38331499,-6.96618200,-154.33100000
31.63331497,-6.68569100,-181.84590000
31.88331496,-6.37895300,-209.36090000
32.13331494,-6.05176400,-238.70710000
32.38331492,-5.65681800,-265.70320000
32.63331490,-5.21517500,-289.84560000
32.88331489,-4.80466400,-304.38890000
33.13331487,-4.31601800,-323.60210000
33.38331485,-3.80692200,-342.02170000
33.63331484,-3.28226100,-358.90000000
33.88331482,-2.74691700,-377.59430000
34.13331480,-2.18044200,-390.58110000
34.38331478,-1.60389400,-401.47720000
34.63331477,-1.03223000,-410.03840000
34.88331475,-0.42424610,-415.24230000
35.13331473,0.15779510,-422.76580000
35.38331471,0.71877670,-433.93660000
35.63331470,1.31638400,-420.94980000
35.88331468,1.93474500,-407.70360000
36.13331466,2.48046600,-391.61880000
36.38331465,3.03625900,-379.92920000
36.63331463,3.57160300,-362.53200000
36.88331461,4.11183000,-345.40960000
37.13331459,4.56903900,-327.23410000
37.38331458,5.03174200,-305.94550000
37.63331456,5.47857400,-283.10030000
37.88331454,5.87321400,-258.17970000
38.13331453,6.22146200,-230.13060000
38.38331451,6.54376700,-203.91280000
38.63331449,6.85020100,-174.58180000
38.88331447,7.06842900,-146.28860000
39.13331446,7.29184400,-117.46120000
39.38331444,7.41667700,-84.75765000
39.63331442,7.49969500,-52.81711000
39.88331440,7.57233500,-21.92956000
40.13331439,7.60896100,10.01099000
40.38331437,7.53601500,37.26651000
40.63331435,7.44780800,74.89928000
40.88331434,7.32297600,96.44731000
41.13331432,7.16212900,123.71810000
41.38331430,6.94909000,152.53020000
41.63331428,6.67867200,180.56400000
41.88331427,6.39818100,208.07900000
42.13331425,6.04993300,236.38750000
42.38331423,5.63423300,263.90240000
42.63331422,5.23928700,286.74760000
42.88331420,4.79245500,304.40420000
43.13331418,4.28336000,324.39570000
43.38331416,3.82615100,345.42480000
43.63331415,3.30637300,362.02840000
43.88331413,2.74539100,378.90670000
44.13331411,2.20485900,386.70490000
44.38331409,1.64387700,397.34160000
44.63331408,1.04108200,404.86510000
44.88331406,0.45904040,409.29060000
45.13331404,-0.12300090,417.85190000
45.38331403,-0.70473690,421.22450000
45.63331401,-1.28677800,419.14900000
45.88331399,-1.86881900,404.60560000
46.13331397,-2.44048300,391.37470000
46.38331396,-2.97033300,377.60950000
46.63331394,-3.51605400,362.28780000
46.88331392,-4.01477200,345.94370000
47.13331391,-4.50830200,329.58430000
47.38331389,-4.96032200,310.11170000
47.63331387,-5.39677700,285.96930000
47.88331385,-5.80210000,262.60530000
48.13331384,-6.16591400,235.86860000
48.38331382,-6.51416200,208.85730000
48.63331380,-6.82578400,181.08290000
48.88331378,-7.03363400,153.04910000
49.13331377,-7.24148500,123.97750000
49.38331375,-7.41820300,91.51812000
49.63331373,-7.53265800,58.29568000
49.88331372,-7.58973300,26.61457000
