Time,Channel B,Channel C
(ms),(V),(mV)

-0.49118162,7.78018500,-56.98327000
-0.24118164,7.88426300,-25.04273000
0.00881834,7.89464000,0.91563900
0.25881832,7.84794300,37.78537000
0.50881831,7.73867700,66.59748000
0.75881829,7.63490400,96.44731000
1.00881827,7.43743100,127.86900000
1.25881826,7.20882700,155.90280000
1.50881824,6.95427900,185.49320000
1.75881822,6.64235100,214.83940000
2.00881820,6.29410300,242.61380000
2.25881819,5.92021700,273.24190000
2.50881817,5.46819700,297.64370000
2.75881815,5.01587100,319.98530000
3.00881814,4.52234200,339.70210000
3.25881812,3.97692600,357.87750000
3.50881810,3.45195900,371.12380000
3.75881808,2.86991800,385.39250000
4.00881807,2.30893700,398.89820000
4.25881805,1.71651800,410.32840000
4.50881803,1.10853400,419.40850000
4.75881801,0.50573800,423.55940000
5.00881800,-0.08149188,431.35760000
5.25881798,-0.67360510,440.95650000
5.50881796,-1.29196700,431.35760000
5.75881795,-1.86363100,416.81410000
6.00881793,-2.46642700,403.04900000
6.25881791,-3.04297400,399.67650000
6.50881789,-3.60426100,382.53880000
6.75881788,-4.11335600,362.80670000
7.00881786,-4.63832200,342.57110000
7.25881784,-5.11109700,321.54190000
7.50881783,-5.58387200,298.43730000
7.75881781,-6.00995000,273.24190000
8.00881779,-6.36857500,247.54300000
8.25881777,-6.70644600,218.73090000
8.50881776,-7.05438900,188.88110000
8.75881774,-7.30374800,160.31310000
9.00881772,-7.53784600,126.57180000
9.25881770,-7.66237300,94.63129000
9.50881769,-7.77682800,63.48431000
9.75881767,-7.85465800,31.28433000
10.00881765,-7.89616600,-0.12208520
10.25881764,-7.83390300,-31.78794000
10.50881762,-7.75088500,-62.69075000
10.75881760,-7.64680700,-89.94628000
11.00881758,-7.49084300,-121.87160000
11.25881757,-7.25705100,-150.69890000
11.50881755,-7.04401200,-181.32700000
11.75881753,-6.68569100,-208.84200000
12.00881752,-6.35300900,-238.70710000
12.25881750,-5.97881800,-267.00040000
12.50881748,-5.54236400,-293.21810000
12.75881746,-5.07996600,-317.36050000
13.00881745,-4.61756800,-335.01710000
13.25881743,-4.07703600,-354.74910000
13.50881741,-3.54718600,-371.10850000
13.75881739,-2.98589900,-387.19320000
14.00881738,-2.39866900,-398.88290000
14.25881736,-1.78580100,-415.24230000
14.50881734,-1.19338300,-424.84120000
14.75881733,-0.58539860,-429.77040000
15.00881731,0.03815163,-437.30920000
15.25881729,0.66170190,-446.12990000
15.50881727,1.25412000,-437.82810000
15.75881726,1.87767100,-421.98750000
16.00881724,2.45940700,-409.77900000
16.25881722,3.01550500,-403.81210000
16.50881721,3.59754600,-384.85830000
16.75881719,4.14296200,-364.34800000
17.00881717,4.63160800,-343.83770000
17.25881715,5.13032600,-321.77080000
17.50881714,5.59272400,-299.18510000
17.75881712,5.99285800,-274.78330000
18.00881710,6.36704900,-246.23060000
18.25881708,6.77756100,-218.45620000
18.50881707,7.04248600,-187.55340000
18.75881705,7.27109000,-158.48190000
19.00881703,7.51526100,-126.03770000
19.25881702,7.68160200,-92.28116000
19.50881700,7.75424200,-61.65303000
19.75881698,7.83237700,-30.75021000
20.00881696,7.85832000,4.28824300
20.25881695,7.83756500,33.63448000
20.50881693,7.75943100,62.96545000
20.75881691,7.63490400,93.33414000
21.00881689,7.46856300,123.19920000
21.25881688,7.25033600,153.56790000
21.50881686,7.02692000,199.77720000
21.75881684,6.72018100,211.46680000
22.00881683,6.32554000,239.76010000
22.25881681,5.94616000,270.38820000
22.50881679,5.55121500,295.04940000
22.75881677,5.05249600,316.59750000
23.00881676,4.57422800,337.62660000
23.25881674,4.06513300,355.28320000
23.50881672,3.54047100,369.82660000
23.75881671,2.97918400,382.79820000
24.00881669,2.37638900,396.56330000
24.25881667,1.78397000,410.06890000
24.50881665,1.19674000,417.59240000
24.75881664,0.62019290,422.00280000
25.00881662,-0.00335734,430.83870000
25.25881660,-0.61653030,438.36220000
25.50881658,-1.17781700,433.95180000
25.75881657,-1.81693300,418.11130000
26.00881655,-2.36234900,405.64330000
26.25881653,-2.91325800,402.53020000
26.50881652,-3.52124300,383.31700000
26.75881650,-4.04590400,364.10390000
27.00881648,-4.56568200,344.38710000
27.25881646,-5.05921100,323.61730000
27.50881645,-5.54236400,302.06930000
27.75881643,-5.93730900,277.92700000
28.00881641,-6.35819800,250.65620000
28.25881640,-6.67500900,222.62240000
28.50881638,-6.99731400,192.77250000
28.75881636,-7.26742700,162.90740000
29.00881634,-7.47008900,130.46330000
29.25881633,-7.67793900,99.57574000
29.50881631,-7.78720500,67.89463000
29.75881629,-7.85465800,35.70992000
30.00881627,-7.88578900,3.50995000
30.25881626,-7.87022400,-28.41533000
30.50881624,-7.75607300,-59.31815000
30.75881622,-7.66237300,-88.90855000
31.00881621,-7.50640900,-117.20180000
31.25881619,-7.31412500,-147.32630000
31.50881617,-7.08033200,-177.17610000
31.75881615,-6.75833200,-205.72880000
32.00881614,-6.43083900,-233.50320000
32.25881612,-6.02032700,-263.88720000
32.50881610,-5.61530900,-289.84560000
32.75881609,-5.14741800,-312.43130000
33.00881607,-4.66426600,-334.23880000
33.25881605,-4.16554700,-353.19250000
33.50881603,-3.58869500,-369.81140000
33.75881602,-3.04297400,-385.37720000
34.00881600,-2.49237000,-400.18010000
34.25881598,-1.86363100,-412.90740000
34.50881596,-1.27121200,-422.76580000
34.75881595,-0.64766200,-429.25160000
35.00881593,-0.05005494,-436.27150000
35.25881591,0.58906110,-444.31380000
35.50881590,1.19674000,-441.46010000
35.75881588,1.75802700,-425.36010000
36.00881586,2.35563400,-413.16690000
36.25881584,2.95843000,-403.81210000
36.50881583,3.52978900,-386.41490000
36.75881581,4.04437800,-366.68290000
37.00881579,4.55347300,-345.40960000
37.25881577,5.06806200,-324.63980000
37.50881576,5.53564900,-301.79460000
37.75881574,5.93578300,-276.59930000
38.00881572,6.34110600,-251.41920000
38.25881571,6.67867200,-221.56940000
38.50881569,6.99578800,-190.42240000
38.75881567,7.28146700,-161.85450000
39.00881565,7.45299700,-126.03770000
39.25881564,7.64528100,-98.50750000
39.50881562,7.79605700,-66.58222000
39.75881560,7.84794300,-34.12281000
40.00881559,7.86350900,-4.27298200
40.25881557,7.82718800,27.91173000
40.50881555,7.78537400,58.29568000
40.75881553,7.66603600,88.40495000
41.00881552,7.51007200,119.03310000
41.25881550,7.30222200,148.37930000
41.50881548,7.02692000,178.48860000
41.75881546,6.71499200,206.78180000
42.00881545,6.40855800,236.12810000
42.25881543,6.02399000,266.23730000
42.50881541,5.58753500,291.15790000
42.75881540,5.14589200,313.74370000
43.00881538,4.66792800,333.47570000
43.25881536,4.11701900,351.65120000
43.50881534,3.58716900,367.49170000
43.75881533,3.02588200,383.05760000
44.00881531,2.45940700,396.56330000
44.25881529,1.87248200,410.06890000
44.50881528,1.28525200,423.04050000
44.75881526,0.67207910,423.04050000
45.00881524,0.08484922,429.26680000
45.25881522,-0.50756930,436.80560000
45.50881521,-1.11524800,434.73010000
45.75881519,-1.71804400,420.70560000
46.00881517,-2.30527400,409.29060000
46.25881515,-2.88731500,404.86510000
46.50881514,-3.43792000,386.70490000
46.75881512,-3.99401800,366.71340000
47.00881510,-4.49273600,346.98140000
47.25881509,-4.98657000,328.02770000
47.50881507,-5.43340300,305.18250000
47.75881505,-5.90098900,280.26190000
48.00881503,-6.25961400,254.04400000
48.25881502,-6.62831200,226.51380000
48.50881500,-6.94542800,197.96120000
48.75881498,-7.23629600,166.29530000
49.00881497,-7.46490000,136.43020000
49.25881495,-7.63643000,104.24550000
49.50881493,-7.76645100,72.30496000
49.75881491,-7.83390300,39.86082000
