Time,Channel B,Channel C
(ms),(V),(mV)

-0.25850141,6.88652200,-29.71249000
-0.00850142,6.88133300,-0.90037840
0.24149856,6.89171000,25.57685000
0.49149854,6.82944700,52.57294000
0.74149852,6.73086300,75.93700000
0.99149851,6.55933300,104.76440000
1.24149849,6.37223800,130.98220000
1.49149847,6.14882200,158.23770000
1.74149846,5.90465100,182.89890000
1.99149844,5.60829000,207.81950000
2.24149842,5.22372100,231.71770000
2.49149840,4.89653300,254.04400000
2.74149839,4.51196400,275.85150000
2.99149837,4.04437800,286.48820000
3.24149835,3.60792300,308.03630000
3.49149834,3.09852300,324.39570000
3.74149832,2.66206800,338.14550000
3.99149830,2.15297300,350.09460000
4.24149828,1.62312300,358.13700000
4.49149827,1.09815600,367.23230000
4.74149825,0.56830670,369.56720000
4.99149823,0.03815163,376.57180000
5.24149821,-0.47094370,382.79820000
5.49149820,-1.01147600,383.05760000
5.74149818,-1.51019400,370.34550000
5.99149816,-2.04553800,359.43410000
6.24149815,-2.54944400,347.24080000
6.49149813,-3.02221900,339.44270000
6.74149811,-3.52124300,322.57960000
6.99149809,-3.93175400,298.95610000
7.24149808,-4.40452900,278.96470000
7.49149806,-4.79428600,265.71840000
7.74149804,-5.13185200,251.69390000
7.99149802,-5.51642000,222.36290000
8.24149801,-5.81247700,198.48000000
8.49149799,-6.07251800,170.96510000
8.74149797,-6.31150100,147.60100000
8.99149796,-6.50378500,118.77360000
9.24149794,-6.66463200,91.25869000
9.49149792,-6.78427600,62.44658000
9.74149790,-6.86729300,34.41277000
9.99149789,-6.90910800,14.94018000
10.24149787,-6.88285900,-20.63240000
10.49149785,-6.82059600,-46.59076000
10.74149784,-6.70644600,-72.03027000
10.99149782,-6.59718000,-100.32350000
11.24149780,-6.39970700,-126.29710000
11.49149778,-6.20223400,-153.81210000
11.74149777,-5.93212000,-178.73270000
11.99149775,-5.66200700,-203.13450000
12.24149773,-5.30857000,-227.27690000
12.49149771,-4.96551100,-250.38150000
12.74149770,-4.56049300,-271.67010000
12.99149768,-4.14479300,-288.54840000
13.24149766,-3.69765600,-306.72380000
13.49149765,-3.20931500,-331.12560000
13.74149763,-2.71578600,-342.02170000
13.99149761,-2.23263300,-351.89540000
14.24149759,-1.70247800,-363.82920000
14.49149758,-1.21413700,-370.84910000
14.74149756,-0.62171890,-369.81140000
14.99149754,-0.09705774,-381.74520000
15.24149753,0.43309730,-386.93380000
15.49149751,0.99438410,-387.45270000
15.74149749,1.50347900,-374.74050000
15.99149747,2.03851800,-363.05090000
16.24149746,2.53235200,-353.19250000
16.49149744,3.06220200,-339.94630000
16.74149742,3.51422300,-316.84160000
16.99149740,3.97173700,-298.40680000
17.24149739,4.37675500,-284.91640000
17.49149737,4.81321000,-267.77870000
17.74149735,5.16664600,-246.49000000
17.99149734,5.52008300,-222.60710000
18.24149732,5.81095100,-198.72420000
18.49149730,6.08625300,-171.98750000
18.74149728,6.32554000,-145.76970000
18.99149727,6.51233100,-118.23950000
19.24149725,6.67867200,-89.16798000
19.49149723,6.81388100,-61.65303000
19.74149722,6.86057900,-33.60395000
19.99149720,6.89171000,-5.05127500
20.24149718,6.88652200,21.94482000
20.49149716,6.82425800,39.60139000
20.74149715,6.71499200,74.38041000
20.99149713,6.58008800,102.94830000
21.24149711,6.40855800,127.86900000
21.49149709,6.21627400,153.82740000
21.74149708,5.94616000,183.41780000
21.99149706,5.63423300,203.66860000
22.24149704,5.29147800,227.81100000
22.49149703,4.95360800,250.65620000
22.74149701,4.54828500,271.16650000
22.99149699,4.10145300,289.34190000
23.24149697,3.66499800,306.99850000
23.49149696,3.20778900,323.35790000
23.74149694,2.73501400,336.32950000
23.99149692,2.19448200,342.31160000
24.24149691,1.70614100,357.61810000
24.49149689,1.17598600,366.45400000
24.74149687,0.67207910,369.56720000
24.99149685,0.11598100,374.75580000
25.24149684,-0.42943470,383.83590000
25.49149682,-0.94921260,383.83590000
25.74149680,-1.46868500,370.86430000
25.99149678,-1.99334600,359.95300000
26.24149677,-2.48718100,350.35400000
26.49149675,-2.97552200,336.84840000
26.74149673,-3.44829700,319.19180000
26.99149672,-3.90031700,301.29100000
27.24149670,-4.30564000,286.48820000
27.49149668,-4.73690600,266.49670000
27.74149666,-5.08515500,249.61850000
27.99149665,-5.44896800,226.77330000
28.24149663,-5.78134500,201.33380000
28.49149661,-6.06214100,177.19140000
28.74149659,-6.28555700,148.37930000
28.99149658,-6.50897300,122.16150000
29.24149656,-6.64906600,95.66902000
29.49149654,-6.77389800,67.89463000
29.74149653,-6.88285900,38.56367000
29.99149651,-6.89354200,10.52985000
30.24149649,-6.86729300,-14.92492000
30.49149647,-6.82578400,-42.95873000
30.74149646,-6.75314400,-70.47368000
30.99149644,-6.59718000,-104.74910000
31.24149642,-6.43083900,-122.64980000
31.49149641,-6.22817700,-153.55270000
31.74149639,-5.96325200,-174.32240000
31.99149637,-5.68795000,-199.50250000
32.24149635,-5.36564500,-223.38540000
32.49149634,-5.00732500,-246.74950000
32.74149632,-4.58643600,-248.56550000
32.99149630,-4.21224500,-285.69460000
33.24149628,-3.77060200,-304.64840000
33.49149627,-3.28226100,-320.73310000
33.74149625,-2.80399200,-335.53590000
33.99149623,-2.30008600,-350.59820000
34.24149622,-1.78030800,-361.75380000
34.49149620,-1.26083500,-377.33480000
34.74149618,-0.70992550,-374.48110000
34.99149616,-0.16450980,-380.18860000
35.24149615,0.36045660,-386.67440000
35.49149613,0.89549510,-399.66120000
35.74149611,1.43083900,-377.33480000
35.99149610,1.94512300,-366.68290000
36.24149608,2.46978400,-354.74910000
36.49149606,2.94805300,-341.24340000
36.74149604,3.46233700,-317.36050000
36.99149603,3.89879100,-303.09180000
37.24149601,4.32486900,-287.51070000
37.49149599,4.74056900,-276.85870000
37.74149597,5.11476000,-249.08430000
37.99149596,5.45781900,-222.86650000
38.24149594,5.76425300,-202.09680000
38.49149592,6.08625300,-175.87900000
38.74149591,6.28891500,-146.28860000
38.99149589,6.49157600,-119.27720000
39.24149587,6.65791700,-89.42741000
39.49149585,6.76199500,-66.06335000
39.74149584,6.85539000,-35.43523000
39.99149582,6.90727600,-10.49933000
40.24149580,6.88652200,20.38823000
40.49149579,6.82944700,43.75229000
40.74149577,6.73605200,69.97009000
40.99149575,6.60603100,97.22561000
41.24149573,6.43969000,123.19920000
41.49149572,6.20070800,154.34620000
41.74149570,5.97729200,176.15370000
41.99149568,5.66017600,200.81490000
42.24149566,5.35374200,224.95730000
42.49149565,4.99511700,248.06190000
42.74149563,4.61085300,269.86940000
42.99149561,4.19515300,286.74760000
43.24149560,3.76907600,308.81450000
43.49149558,3.27005200,320.76360000
43.74149556,2.80765500,337.36720000
43.99149554,2.27780500,346.72200000
44.24149553,1.78397000,356.83980000
44.49149551,1.26449800,362.02840000
44.74149549,0.71358810,369.04830000
44.99149548,0.19930410,370.34550000
45.24149546,-0.32047370,380.72270000
45.49149544,-0.86070070,386.70490000
45.74149542,-1.38566700,373.45860000
45.99149541,-1.91551700,362.02840000
46.24149539,-2.41942400,352.17000000
46.49149537,-2.89250400,338.14550000
46.74149535,-3.40159900,319.45120000
46.99149534,-3.82767700,304.66360000
47.24149532,-4.25375400,288.56370000
47.49149530,-4.67464300,258.19490000
47.74149529,-5.06958900,251.95340000
47.99149527,-5.41264800,224.43840000
48.24149525,-5.73464800,206.52240000
48.49149523,-6.03589300,184.71490000
48.74149522,-6.24374300,154.86510000
48.99149520,-6.48303000,126.57180000
49.24149518,-6.64387800,98.53802000
49.49149516,-6.74795500,70.48895000
49.74149515,-6.86210400,43.49286000
49.99149513,-6.90391900,15.71847000
