Time,Channel B,Channel C
(ms),(V),(mV)

-0.28987948,7.83237700,-36.47295000
-0.03987950,7.87907500,-5.05127500
0.21012048,7.84275400,26.61457000
0.46012046,7.79056300,55.18251000
0.71012045,7.67122500,87.36723000
0.96012043,7.50488300,116.69820000
1.21012041,7.30222200,151.49250000
1.46012040,7.05286300,178.48860000
1.71012038,6.76718300,204.96580000
1.96012036,6.40336900,232.49600000
2.21012034,6.02399000,259.75160000
2.46012033,5.61347800,294.27110000
2.71012031,5.17702300,309.59280000
2.96012029,4.71462600,332.17860000
3.21012028,4.17958700,352.42940000
3.46012026,3.65981000,368.27000000
3.71012024,3.09333400,382.27930000
3.96012022,2.51678700,396.30380000
4.21012021,1.91399100,406.16220000
4.46012019,1.35270400,413.18210000
4.71012017,0.72915390,419.66790000
4.96012015,0.12635820,427.96970000
5.21012014,-0.46575510,442.51310000
5.46012012,-1.11524800,443.03200000
5.71012010,-1.68691200,424.85650000
5.96012009,-2.27933100,411.88500000
6.21012007,-2.85099500,397.08210000
6.46012005,-3.43273100,381.76050000
6.71012003,-3.97326300,365.93520000
6.96012002,-4.46679300,347.50030000
7.21012000,-4.97619300,328.80600000
7.46011998,-5.42821400,306.47960000
7.71011997,-5.85948000,282.07790000
7.96011995,-6.26480300,255.60060000
8.21011993,-6.62831200,227.81100000
8.46011991,-6.97137100,198.73950000
8.71011990,-7.21554100,171.48390000
8.96011988,-7.43895700,138.24620000
9.21011986,-7.61048700,106.06150000
9.46011984,-7.75088500,73.60212000
9.71011983,-7.82871400,42.71457000
9.96011981,-7.88060000,10.52985000
10.21011979,-7.85984600,-19.07581000
10.46011978,-7.81833700,-50.74166000
10.71011976,-7.70907100,-81.90392000
10.96011974,-7.53265800,-112.27260000
11.21011972,-7.33518500,-143.93850000
11.46011971,-7.09070900,-173.54410000
11.71011969,-6.81540700,-200.54020000
11.96011967,-6.48303000,-227.79570000
12.21011965,-6.12440500,-255.82960000
12.46011964,-5.70351600,-280.76540000
12.71011962,-5.24630700,-307.24270000
12.96011960,-4.78909800,-329.05020000
13.21011959,-4.26932000,-350.59820000
13.46011957,-3.73428200,-368.51420000
13.71011955,-3.19374900,-383.82060000
13.96011953,-2.57019900,-397.58570000
14.21011952,-2.00921800,-410.81670000
14.46011950,-1.42198800,-418.61490000
14.71011948,-0.80362590,-427.17610000
14.96011947,-0.19045290,-434.19600000
15.21011945,0.44347450,-449.24300000
15.46011943,1.04627000,-446.12990000
15.71011941,1.67500900,-428.73270000
15.96011940,2.25674500,-415.50170000
16.21011938,2.83359800,-400.95830000
16.46011936,3.42082800,-385.37720000
16.71011934,3.95067700,-370.07080000
16.96011933,4.46526700,-348.52270000
17.21011931,4.96398500,-328.79070000
17.46011929,5.43157100,-306.20500000
17.71011928,5.84727100,-283.87860000
17.96011926,6.28891500,-255.57010000
18.21011924,6.59565400,-226.23920000
18.46011922,6.94909000,-198.72420000
18.71011921,7.19326100,-168.09610000
18.96011919,7.41667700,-137.45270000
19.21011917,7.60896100,-105.52740000
19.46011916,7.73867700,-72.80856000
19.71011914,7.82718800,-41.14272000
19.96011912,7.87388600,-9.98046600
20.21011910,7.84275400,21.68538000
20.46011909,7.78537400,52.57294000
20.71011907,7.67122500,81.91917000
20.96011905,7.56195800,113.58500000
21.21011903,7.34891900,145.78500000
21.46011902,7.07880600,182.38000000
21.71011900,6.80350400,200.81490000
21.96011898,6.47601000,228.58930000
22.21011897,6.10731300,254.30350000
22.46011895,5.69680100,281.04010000
22.71011893,5.21853300,306.99850000
22.96011891,4.75613500,329.58430000
23.21011890,4.24703900,348.79740000
23.46011888,3.70131900,366.45400000
23.71011886,3.18184600,381.50100000
23.96011885,2.59980500,393.70950000
24.21011883,1.99700900,403.82730000
24.46011881,1.43602700,410.58780000
24.71011879,0.82804300,418.37070000
24.96011878,0.22005860,434.47070000
25.21011876,-0.37754850,441.73480000
25.46011874,-1.00628700,443.03200000
25.71011872,-1.59351700,427.19140000
25.96011871,-2.19600800,413.18210000
26.21011869,-2.76767200,398.89820000
26.46011867,-3.33933600,384.87360000
26.71011866,-3.88994000,369.30770000
26.96011864,-4.40452900,351.39180000
27.21011862,-4.90324700,330.62200000
27.46011860,-5.35526800,311.14940000
27.71011859,-5.81247700,285.96930000
27.96011857,-6.19185700,260.27040000
28.21011855,-6.55567100,231.97720000
28.46011853,-6.88804800,203.92810000
28.71011852,-7.17922100,173.55940000
28.96011850,-7.38707100,142.67180000
29.21011848,-7.60529900,111.50960000
29.46011847,-7.73501400,78.80600000
29.71011845,-7.83909200,46.34660000
29.96011843,-7.87022400,15.45904000
30.21011841,-7.84946900,-15.96264000
30.46011840,-7.80796000,-47.88792000
30.71011838,-7.73501400,-77.47832000
30.96011836,-7.57935500,-108.12170000
31.21011835,-7.36112800,-139.26870000
31.46011833,-7.15327800,-168.61490000
31.71011831,-6.86729300,-197.42700000
31.96011829,-6.52972700,-224.42310000
32.21011828,-6.16591400,-250.64090000
32.46011826,-5.77615700,-277.37760000
32.71011824,-5.32413600,-303.09180000
32.96011822,-4.85136100,-328.53130000
33.21011821,-4.33707700,-348.52270000
33.46011819,-3.79135600,-366.42350000
33.71011817,-3.24044700,-381.74520000
33.96011816,-2.69503100,-396.28860000
34.21011814,-2.08185800,-409.77900000
34.46011812,-1.50500500,-416.02060000
34.71011810,-0.88664390,-425.36010000
34.96011809,-0.28903680,-437.30920000
35.21011807,0.34458550,-448.20530000
35.46011805,0.95775850,-447.94590000
35.71011804,1.57612000,-433.93660000
35.96011802,2.16853900,-417.83660000
36.21011800,2.76095700,-403.29320000
36.46011798,3.31675000,-387.45270000
36.71011797,3.86247100,-371.36800000
36.96011795,4.39262600,-352.41420000
37.21011793,4.91728700,-332.68220000
37.46011791,5.35374200,-311.39360000
37.71011790,5.79538500,-286.47290000
37.96011788,6.20589700,-259.47690000
38.21011786,6.55933300,-232.20610000
38.46011785,6.86576700,-202.87510000
38.71011783,7.17250600,-173.54410000
38.96011781,7.39073400,-141.60360000
39.21011779,7.57752400,-110.19720000
39.46011778,7.74386500,-78.51604000
39.71011776,7.84275400,-44.51532000
39.96011774,7.86350900,-13.10890000
40.21011773,7.86869700,17.53449000
40.46011771,7.80643400,47.64375000
40.71011769,7.71792200,76.47112000
40.96011767,7.57233500,110.21240000
41.21011766,7.32297600,144.22840000
41.46011764,7.09956000,169.66790000
41.71011762,6.86057900,196.92340000
41.96011760,6.53339000,222.88180000
42.21011759,6.18514200,251.95340000
42.46011757,5.76425300,276.88930000
42.71011755,5.29666700,302.32870000
42.96011754,4.83945800,327.24940000
43.21011752,4.34562300,346.72200000
43.46011750,3.78464200,364.63800000
43.71011748,3.23373200,378.38780000
43.96011747,2.68831600,391.37470000
44.21011745,2.11665200,403.04900000
44.46011743,1.52942300,410.06890000
44.71011742,0.91106090,418.88960000
44.96011740,0.32383100,435.24900000
45.21011738,-0.30490780,441.47540000
45.46011736,-0.92296420,447.44230000
45.71011735,-1.53094900,429.52630000
45.96011733,-2.11817800,415.51700000
46.21011731,-2.66908800,402.01130000
46.46011729,-3.27157900,387.22380000
46.71011728,-3.81729900,370.08610000
46.96011726,-4.32639500,353.72660000
47.21011724,-4.83060600,335.81060000
47.46011723,-5.29819300,316.07860000
47.71011721,-5.72945900,289.60140000
47.96011719,-6.15034800,264.16190000
48.21011717,-6.51935100,237.68460000
48.46011716,-6.84653900,207.56010000
48.71011714,-7.14290000,179.52630000
48.96011712,-7.35075100,148.11990000
49.21011710,-7.57935500,115.91990000
49.46011709,-7.72463700,83.47576000
49.71011707,-7.82352600,49.45977000
49.96011705,-7.87541200,20.12880000
